release time,life loan,ITEM_AMOUNT,MONEY_RATE
2015-07-21,3,500000,16.8
2015-07-21,3,500000,16.8
2015-07-21,3,500000,16.8
2015-07-21,3,500000,16.8
2015-07-21,30,800000,16.8
2015-07-21,3,500000,16.8
2015-07-21,3,500000,16.8
2015-07-21,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-21,30,2550000,13
2015-07-21,30,2800000,13
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,3,500000,16.8
2015-07-20,30,2350000,13
2015-07-20,30,2800000,13
2015-07-19,30,800000,16.8
2015-07-17,30,800000,16.8
2015-07-17,30,2800000,13
2015-07-16,30,800000,16.8
2015-07-16,30,2000000,13
2015-07-16,30,2650000,13
2015-07-15,30,800000,16.8
2015-07-15,30,2500000,13
2015-07-15,30,2800000,13
2015-07-13,30,800000,16.8
2015-07-14,30,2200000,13
2015-07-14,30,2800000,13
2015-07-13,30,2200000,13
2015-07-13,30,2850000,13
2015-07-12,30,800000,16.8
2015-07-11,30,800000,16.8
2015-07-12,30,2000000,13
2015-07-11,30,2500000,13
2015-07-10,30,800000,16.8
2015-07-10,30,2000000,13
2015-07-10,30,2500000,13
2015-07-08,30,800000,16.8
2015-07-09,30,1000000,13
2015-07-09,30,1800000,13
2015-07-08,30,2050000,13
2015-07-08,30,2600000,13
2015-07-07,30,800000,16.8
2015-07-07,30,2500000,13
2015-07-07,30,2800000,13
2015-07-07,30,600000,16.8
2015-07-06,30,1400000,13
2015-07-06,30,2800000,13
2015-07-06,30,800000,16.8
2015-07-05,30,1800000,13
2015-07-04,30,1900000,13
2015-07-04,30,2450000,13
2015-07-04,30,1000000,16.8
2015-07-03,30,2200000,13
2015-07-03,30,2550000,13
2015-07-02,30,2000000,13
2015-07-02,30,2500000,13
2015-07-02,30,800000,16.8
2015-07-01,30,2500000,13
2015-07-01,30,2700000,13
2015-06-30,30,1950000,13
2015-06-30,30,2600000,13
2015-06-30,30,800000,16.8
2015-06-29,30,1350000,13
2015-06-29,30,2700000,13
2015-06-28,30,1950000,13
2015-06-28,30,800000,16.8
2015-06-27,30,2000000,13
2015-06-27,30,2250000,13
2015-06-26,30,600000,16.8
2015-06-26,30,1950000,13
2015-06-26,30,2550000,13
2015-06-25,30,2000000,13
2015-06-25,30,2600000,13
2015-06-25,30,600000,16.8
2015-06-24,30,1800000,13
2015-06-24,30,2500000,13
2015-06-23,30,1820000,13
2015-06-23,30,2100000,13
2015-06-22,60,1450000,13
2015-06-22,30,1750000,13
2015-06-22,30,600000,16.8
2015-06-21,30,1350000,13
2015-06-21,30,1900000,13
2015-06-20,60,1600000,13.36
2015-06-20,30,1800000,13
2015-06-20,30,800000,16.8
2015-06-19,60,1800000,13.36
2015-06-19,30,2450000,13
2015-06-18,60,1750000,13.36
2015-06-18,30,2500000,13
2015-06-18,30,600000,16.8
2015-06-17,60,1800000,13.36
2015-06-17,30,2500000,13
2015-06-16,30,1700000,13
2015-06-16,30,2000000,13
2015-06-16,30,600000,16.8
2015-06-15,30,2000000,13
2015-06-15,30,1650000,13
2015-06-14,60,1500000,13.36
2015-06-14,30,1850000,13
2015-06-14,30,2950000,13
2015-06-14,30,600000,16.8
2015-06-13,30,2000000,13
2015-06-13,30,2700000,13
2015-06-12,30,1200000,13
2015-06-12,30,2850000,13
2015-06-12,30,600000,16.8
2015-06-11,30,1350000,13
2015-06-11,30,3000000,13
2015-06-10,30,1400000,13
2015-06-10,30,2500000,13
2015-06-10,30,600000,16.8
2015-06-09,60,1600000,13.36
2015-06-09,30,1800000,13
2015-06-08,60,950000,11.36
2015-06-08,60,1050000,11.36
2015-06-08,30,2100000,11
2015-06-08,30,1750000,11
2015-06-08,30,800000,16.8
2015-06-07,30,1800000,11
2015-06-06,30,2000000,11
2015-06-06,30,1800000,11
2015-06-05,60,1200000,11.36
2015-06-05,30,1700000,11
2015-06-05,30,2200000,11
2015-06-04,60,1200000,11.36
2015-06-04,30,2500000,11
2015-06-04,30,2200000,11
2015-06-04,30,800000,16.8
2015-06-03,30,1800000,11
2015-06-03,30,1600000,11
2015-06-02,60,1550000,11.36
2015-06-02,30,2500000,11
2015-06-01,60,1300000,11.36
2015-06-01,30,2550000,11
2015-06-01,30,800000,16.8
2015-05-31,30,1800000,13
2015-05-30,60,1600000,13.36
2015-05-30,30,1950000,13
2015-05-29,60,1200000,13.36
2015-05-29,30,1800000,13
2015-05-28,60,1150000,13.36
2015-05-28,30,1750000,13
2015-05-28,30,2830000,13
2015-05-28,30,1000000,16.8
2015-05-27,60,800000,13.36
2015-05-27,30,1250000,13
2015-05-27,30,2250000,13
2015-05-26,60,1600000,13.36
2015-05-26,30,2500000,13
2015-05-26,30,2800000,13
2015-05-26,30,800000,16.8
2015-05-25,60,1300000,13.36
2015-05-25,30,2200000,13
2015-05-25,30,1770000,13
2015-05-24,30,1900000,13
2015-05-24,30,1550000,13
2015-05-23,90,1580000,13.72
2015-05-23,30,1980000,13
2015-05-23,30,1000000,16.8
2015-05-22,60,1850000,13.36
2015-05-22,30,1600000,13
2015-05-21,90,1500000,13.72
2015-05-21,60,1850000,13.36
2015-05-21,30,1200000,13
2015-05-21,30,800000,16.8
2015-05-20,30,2200000,13
2015-05-20,30,2450000,13
2015-05-19,30,800000,16.8
2015-05-19,30,1950000,13
2015-05-19,30,2500000,13
2015-05-18,30,1950000,13
2015-05-18,30,1000000,16.8
2015-05-18,90,3000000,13.72
2015-05-17,30,2200000,13
2015-05-17,30,1300000,13
2015-05-16,60,1100000,13.36
2015-05-16,30,2300000,13
2015-05-16,30,3200000,13
2015-05-16,30,1000000,16.8
2015-05-15,30,2200000,13
2015-05-15,30,800000,16.8
2015-05-14,60,2300000,13.36
2015-05-14,30,3150000,13
2015-05-14,30,1100000,13
2015-05-13,30,1600000,13
2015-05-13,30,2150000,13
2015-05-13,30,800000,16.8
2015-05-12,30,1220000,13
2015-05-12,30,2800000,13
2015-05-12,30,800000,16.8
2015-05-11,60,1100000,13.36
2015-05-11,30,1650000,13
2015-05-11,30,2300000,13
2015-05-09,30,800000,16.8
2015-05-10,90,900000,13.72
2015-05-10,30,1650000,13
2015-05-10,30,800000,16.8
2015-05-09,90,1200000,13.72
2015-05-09,30,1950000,13
2015-05-09,30,2000000,13
2015-05-08,90,1000000,13.72
2015-05-08,30,1200000,13
2015-05-08,30,3500000,13
2015-05-08,30,800000,16.8
2015-05-07,30,1350000,13
2015-05-07,30,2300000,13
2015-05-07,30,800000,16.8
2015-05-06,30,1800000,13
2015-05-06,30,2500000,13
2015-05-06,30,800000,16.8
2015-05-05,30,2800000,13
2015-05-05,30,1450000,13
2015-05-04,30,2200000,13
2015-05-04,30,1300000,13
2015-05-04,30,1000000,16.8
2015-05-03,90,1200000,13.72
2015-05-03,30,1050000,13
2015-05-03,30,1600000,13
2015-05-02,30,1800000,13
2015-05-02,30,1500000,13
2015-05-02,30,1000000,16.8
2015-05-01,30,1700000,13
2015-05-01,30,1800000,13
2015-04-30,30,1700000,13
2015-04-30,30,1800000,13
2015-04-30,30,800000,16.8
2015-04-29,30,1800000,13
2015-04-29,30,2500000,13
2015-04-28,30,1200000,13
2015-04-28,30,2600000,13
2015-04-28,30,800000,16.8
2015-04-27,90,900000,13.72
2015-04-27,30,1550000,13
2015-04-27,30,2450000,13
2015-04-26,30,3200000,13
2015-04-26,30,800000,16.8
2015-04-25,30,1900000,13
2015-04-25,30,2450000,13
2015-04-24,90,1200000,13.72
2015-04-24,30,2500000,13
2015-04-24,30,2000000,13
2015-04-24,30,800000,16.8
2015-04-23,30,3200000,13
2015-04-23,30,2400000,13
2015-04-22,30,2300000,13
2015-04-22,30,2500000,13
2015-04-22,30,800000,16.8
2015-04-21,90,1500000,13.72
2015-04-21,30,3600000,13
2015-04-21,30,800000,16.8
2015-04-20,90,1800000,13.72
2015-04-20,60,1700000,13.36
2015-04-20,30,3820000,13
2015-04-19,30,2250000,13
2015-04-19,30,1000000,16.8
2015-04-18,30,1400000,13
2015-04-18,30,1800000,13
2015-04-17,30,1100000,13
2015-04-17,30,800000,16.8
2015-04-16,30,1200000,13
2015-04-16,30,2450000,13
2015-04-16,30,800000,16.8
2015-04-15,30,1800000,13
2015-04-15,30,2500000,13
2015-04-15,30,1000000,16.8
2015-04-14,30,1600000,13
2015-04-14,30,3000000,13
2015-04-13,90,1200000,13.72
2015-04-13,60,1350000,13.36
2015-04-13,30,4200000,13
2015-04-13,30,1000000,16.8
2015-04-12,30,1800000,13
2015-04-12,30,2200000,13
2015-04-11,90,1700000,13.72
2015-04-11,60,1200000,13.36
2015-04-11,30,1800000,13
2015-04-11,30,1500000,13
2015-04-11,30,1000000,16.8
2015-04-10,30,1250000,13
2015-04-10,30,1800000,13
2015-04-10,30,800000,16.8
2015-04-09,90,1800000,13.72
2015-04-09,60,1600000,13.36
2015-04-09,30,1800000,13
2015-04-09,30,2500000,13
2015-04-09,30,800000,16.8
2015-04-08,90,1550000,13.72
2015-04-08,30,3850000,13
2015-04-08,30,800000,16.8
2015-04-07,30,3800000,11
2015-04-06,60,1750000,11.36
2015-04-06,30,2100000,11
2015-04-06,30,1000000,16.8
2015-04-05,90,1200000,11.72
2015-04-05,30,2000000,11
2015-04-05,30,1000000,16.8
2015-04-04,60,1800000,11.36
2015-04-04,30,2500000,11
2015-04-04,30,1000000,16.8
2015-04-03,30,1650000,11
2015-04-03,30,2250000,11
2015-04-03,30,1000000,16.8
2015-04-02,120,5000000,12.08
2015-04-02,30,1600000,11
2015-04-02,30,1000000,16.8
2015-04-01,30,2100000,11
2015-04-01,30,1000000,16.8
2015-03-30,90,1000000,11.72
2015-03-30,30,2150000,11
2015-03-29,30,1000000,11
2015-03-29,30,1000000,16.8
2015-03-28,30,1250000,11
2015-03-28,30,1000000,16.8
2015-03-27,60,1000000,11.36
2015-03-27,30,2500000,11
2015-03-27,30,1000000,16.8
2015-03-26,90,1600000,11.72
2015-03-26,30,1300000,11
2015-03-26,30,1100000,11
2015-03-26,30,1000000,16.8
2015-03-25,30,2650000,11
2015-03-25,30,1000000,16.8
2015-03-24,30,2250000,11
2015-03-24,30,1000000,16.8
2015-03-23,30,3200000,11
2015-03-22,30,1800000,11
2015-03-22,30,1000000,16.8
2015-03-21,30,3050000,11
2015-03-21,30,1000000,16.8
2015-03-20,60,1800000,11.36
2015-03-20,30,2000000,11
2015-03-20,30,1000000,16.8
2015-03-19,30,3350000,11
2015-03-19,30,1000000,16.8
2015-03-18,30,3800000,11
2015-03-18,30,1000000,16.8
2015-03-17,90,1850000,11.72
2015-03-17,30,1800000,11
2015-03-17,30,1000000,16.8
2015-03-16,30,3200000,11
2015-03-16,30,1000000,16.8
2015-03-15,30,3300000,11
2015-03-15,30,1000000,16.8
2015-03-14,30,2550000,11
2015-03-14,30,4150000,11
2015-03-14,30,1000000,16.8
2015-03-13,90,2800000,11.72
2015-03-13,30,2000000,11
2015-03-13,30,4000000,11
2015-03-13,30,1000000,16.8
2015-03-12,30,1900000,11
2015-03-12,30,3280000,11
2015-03-12,30,1000000,16.8
2015-03-11,30,3500000,11
2015-03-11,30,1000000,16.8
2015-03-10,90,1900000,11.72
2015-03-10,30,2500000,11
2015-03-10,30,2950000,11
2015-03-10,30,1000000,16.8
2015-03-09,30,2000000,11
2015-03-09,30,1000000,16.8
2015-03-08,90,2950000,12.5
2015-03-08,30,3500000,12
2015-03-08,30,1000000,16.8
2015-03-07,90,2250000,12.5
2015-03-07,30,3050000,12
2015-03-07,30,1000000,16.8
2015-03-06,90,1850000,12.5
2015-03-06,30,3200000,12
2015-03-06,30,1000000,16.8
2015-03-05,90,800000,12.5
2015-03-05,30,1750000,12
2015-03-05,30,1000000,16.8
2015-03-04,90,1300000,12.5
2015-03-04,90,2850000,12.5
2015-03-04,30,4100000,12
2015-03-04,30,1000000,16.8
2015-03-03,90,3700000,12.5
2015-03-03,30,4850000,12
2015-03-03,30,1000000,16.8
2015-03-02,90,2900000,12.5
2015-03-01,30,4200000,12
2015-03-01,30,1000000,16.8
2015-02-28,90,2700000,12.5
2015-02-28,30,3800000,12
2015-02-28,30,1000000,16.8
2015-02-27,90,2200000,12.5
2015-02-27,30,3400000,12
2015-02-27,30,1000000,16.8
2015-02-26,90,2000000,12.5
2015-02-26,30,3550000,12
2015-02-15,90,1350000,12.5
2015-02-15,30,3800000,12
2015-02-15,30,1000000,16.8
2015-02-14,90,1250000,12.5
2015-02-14,30,4900000,12
2015-02-14,30,1000000,16.8
2015-02-13,90,1350000,12.5
2015-02-13,30,4000000,12
2015-02-13,30,1000000,16.8
2015-02-12,90,1000000,12.5
2015-02-12,30,5500000,12
2015-02-12,30,1000000,16.8
2015-02-11,90,1650000,12.5
2015-02-11,30,2700000,12
2015-02-11,30,3000000,12
2015-02-11,30,1000000,16.8
2015-02-10,180,1600000,13
2015-02-10,90,2700000,12.5
2015-02-10,30,4000000,12
2015-02-10,30,1000000,16.8
2015-02-09,90,700000,12.5
2015-02-09,30,1000000,12
2015-02-09,30,2400000,12
2015-02-09,30,500000,16.8
2015-02-08,90,1000000,12.5
2015-02-08,30,2700000,12
2015-02-08,30,500000,16.8
2015-02-07,30,1600000,12
2015-02-07,30,500000,16.8
2015-02-06,180,700000,13
2015-02-06,90,900000,12.5
2015-02-06,30,1500000,12
2015-02-06,30,500000,16.8
2015-02-05,90,600000,12.5
2015-02-05,30,1500000,12
2015-02-05,30,500000,16.8
2015-02-04,90,600000,12.5
2015-02-04,30,800000,12
2015-02-04,30,1500000,12
2015-02-04,30,500000,16.8
2015-02-03,90,500000,12.5
2015-02-03,30,1450000,12
2015-02-03,30,500000,16.8
2015-02-02,90,1000000,12.5
2015-02-02,30,1300000,12
2015-02-02,30,1750000,12
2015-02-02,30,500000,16.8
2015-02-01,90,500000,12.5
2015-02-01,30,800000,12
2015-02-01,30,1300000,12
2015-02-01,30,500000,16.8
2015-01-31,180,500000,13
2015-01-31,90,800000,12.5
2015-01-31,30,1100000,12
2015-01-31,30,1650000,12
2015-01-31,30,500000,16.8
2015-01-30,90,1000000,12.5
2015-01-30,30,1650000,12
2015-01-30,30,1950000,12
2015-01-30,30,500000,16.8
2015-01-29,30,600000,12
2015-01-29,30,1700000,12
2015-01-29,30,500000,16.8
2015-01-28,180,500000,13
2015-01-28,90,800000,12.5
2015-01-28,30,600000,12
2015-01-28,30,1700000,12
2015-01-28,30,500000,16.8
2015-01-27,60,800000,12.2
2015-01-27,30,700000,12
2015-01-27,30,500000,16.8
2015-01-26,180,1350000,13
2015-01-26,90,1050000,12.5
2015-01-26,30,1550000,12
2015-01-26,30,500000,16.8
2015-01-25,45,1300000,12.1
2015-01-25,30,500000,16.8
2015-01-24,45,700000,12.1
2015-01-24,30,500000,16.8
2015-01-23,60,800000,12.2
2015-01-23,45,600000,12.1
2015-01-23,45,800000,12.1
2015-01-23,45,1650000,12.1
2015-01-23,30,500000,16.8
2015-01-22,90,600000,12.5
2015-01-22,60,750000,12.2
2015-01-22,45,1300000,12.1
2015-01-22,45,1650000,12.1
2015-01-22,30,500000,16.8
2015-01-21,90,600000,12.5
2015-01-21,60,1000000,12.2
2015-01-21,45,1750000,12.1
2015-01-21,30,500000,16.8
2015-01-20,90,650000,12.5
2015-01-20,60,1000000,12.2
2015-01-20,45,1950000,12.1
2015-01-20,30,500000,16.8
2015-01-19,90,750000,12.5
2015-01-19,45,800000,12.1
2015-01-19,45,2150000,12.1
2015-01-19,10,200000,16.8
2015-01-18,90,400000,12.5
2015-01-18,45,1150000,12.1
2015-01-18,10,200000,16.8
2015-01-17,90,550000,12.5
2015-01-17,45,1300000,12.1
2015-01-17,10,200000,16.8
2015-01-16,90,400000,12.5
2015-01-16,60,600000,12.2
2015-01-16,60,750000,12.2
2015-01-16,30,900000,12
2015-01-16,30,1250000,12
2015-01-16,10,200000,16.8
2015-01-15,60,1400000,12.2
2015-01-15,30,1850000,12
2015-01-15,10,200000,16.8
2015-01-14,90,600000,12.5
2015-01-14,60,1000000,12.2
2015-01-14,30,1650000,12
2015-01-14,30,1800000,12
2015-01-14,10,200000,16.8
2015-01-13,90,800000,12.5
2015-01-13,30,550000,12
2015-01-13,30,1250000,12
2015-01-13,10,200000,16.8
2015-01-12,90,500000,12.5
2015-01-12,60,600000,12.2
2015-01-12,60,700000,12.2
2015-01-12,30,2050000,12
2015-01-12,10,300000,16.8
2015-01-11,90,300000,12.5
2015-01-11,60,900000,12.2
2015-01-11,30,1000000,12
2015-01-11,30,1800000,12
2015-01-11,10,300000,16.8
2015-01-10,30,600000,12
2015-01-10,90,500000,12.5
2015-01-10,30,1500000,12
2015-01-10,10,300000,16.8
2015-01-09,60,1300000,12.2
2015-01-09,30,1500000,12
2015-01-09,30,2500000,12
2015-01-09,10,300000,16.8
2015-01-08,90,600000,12.5
2015-01-08,30,2400000,12
2015-01-08,10,300000,16.8
2015-01-07,30,2100000,12
2015-01-07,10,300000,16.8
2015-01-07,180,600000,13
2015-01-07,90,700000,12.5
2015-01-06,30,1900000,12
2015-01-06,10,300000,16.8
2015-01-06,90,800000,12.5
2015-01-05,30,1900000,12
2015-01-05,10,200000,16.8
2015-01-05,180,500000,13
2015-01-05,90,1000000,12.5
2015-01-04,10,200000,16.8
2015-01-04,90,800000,12.5
2015-01-04,60,1700000,12.2
2015-01-03,10,200000,16.8
2015-01-03,30,600000,12
2015-01-02,10,200000,16.8
2015-01-02,30,600000,12
2015-01-01,10,200000,16.8
2015-01-01,30,600000,12
2014-12-31,180,500000,13
2014-12-31,90,800000,12.5
2014-12-31,60,1100000,12.2
2014-12-31,10,200000,16.8
2014-12-30,90,750000,12.5
2014-12-30,60,1200000,12.2
2014-12-30,30,1650000,12
2014-12-30,10,200000,16.8
2014-12-29,180,1000000,13
2014-12-29,90,1650000,12.5
2014-12-29,10,200000,16.8
2014-12-28,30,1000000,12
2014-12-28,10,200000,16.8
2014-12-27,90,1150000,12.5
2014-12-27,10,200000,16.8
2014-12-26,180,600000,13
2014-12-26,90,1300000,12.5
2014-12-26,10,200000,16.8
2014-12-25,180,700000,13
2014-12-25,90,1300000,12.5
2014-12-25,10,200000,16.8
2014-12-24,180,800000,13
2014-12-24,90,1150000,12.5
2014-12-24,30,1800000,12
2014-12-24,10,200000,16.8
2014-12-23,30,1500000,12
2014-12-23,180,300000,13
2014-12-23,10,200000,16.8
2014-12-22,30,2000000,12
2014-12-22,10,150000,16.8
2014-12-21,90,1700000,12.5
2014-12-21,10,150000,16.8
2014-12-20,90,600000,12.5
2014-12-20,30,1350000,12
2014-12-20,10,150000,16.8
2014-12-19,180,630000,13
2014-12-19,90,1370000,12.5
2014-12-19,10,150000,16.8
2014-12-18,90,800000,12.5
2014-12-18,30,1630000,12
2014-12-18,10,150000,16.8
2014-12-17,10,150000,16.8
2014-12-17,180,1000000,13
2014-12-17,90,1760000,12.5
2014-12-16,10,150000,16.8
2014-12-16,90,760000,12.5
2014-12-16,30,800000,12
2014-12-15,180,1000000,13
2014-12-15,90,1500000,12.5
2014-12-15,30,1850000,12
2014-12-14,180,800000,13
2014-12-14,90,1000000,12.5
2014-12-13,180,1150000,13
2014-12-13,90,1700000,12.5
2014-12-12,180,800000,13
2014-12-12,90,1400000,12.5
2014-12-12,30,1850000,12
2014-12-11,180,1500000,13
2014-12-11,90,2000000,12.5
2014-12-10,120,1860000,13
2014-12-10,180,500000,13.5
2014-12-10,90,1000000,13
2014-12-09,30,500000,12.5
2014-12-08,120,4280000,13
2014-12-06,180,3000000,13.5
2014-12-05,60,5200000,12.8
2014-12-04,90,1880000,13
2014-12-03,120,2500000,13
2014-12-02,90,2680000,13
2014-12-01,90,1980000,13.5
2014-11-29,90,2180000,13.5
2014-11-28,180,2230000,13.5
2014-11-27,120,3290000,13.5
2014-11-26,180,3200000,13.5
2014-11-25,180,1890000,13.5
2014-11-24,90,2350000,13.5
2014-11-22,180,2780000,13.5
2014-11-21,90,2300000,13.5
2014-11-20,180,5000000,13.5
2014-11-20,180,2120000,13.5
2014-11-19,60,1800000,13
2014-11-18,120,3660000,13.5
2014-11-17,90,2100000,13.5
2014-11-15,90,2550000,13.5
2014-11-14,15,10000000,12
2014-11-14,60,2170000,13
2014-11-13,90,2000000,13.5
2014-11-12,90,2750000,13.5
2014-11-11,60,3070000,13
2014-11-10,90,2600000,13.5
2014-11-08,120,1150000,13.5
2014-11-07,60,2820000,13
2014-11-05,60,3200000,13
2014-11-06,180,2500000,14
2014-11-04,90,2650000,13.5
2014-11-03,90,3290000,13.5
2014-11-01,90,3100000,13
2014-10-31,90,2300000,13.5
2014-10-31,180,2800000,13.5
2014-10-30,90,1340000,13.5
2014-10-30,240,3800000,14
2014-10-29,60,1000000,13
2014-10-29,180,2800000,13.5
2014-10-28,240,3100000,14
2014-10-28,90,2000000,13.5
2014-10-27,180,3250000,13.5
2014-10-27,90,1800000,13.5
2014-10-25,90,2600000,13.5
2014-10-24,90,2400000,13.5
2014-10-23,90,2800000,13.5
2014-10-22,180,3000000,13.5
2014-10-21,60,1800000,13
2014-10-20,90,2000000,13.5
2014-10-18,120,3000000,13.5
2014-10-17,90,2000000,13.5
2014-10-16,90,1320000,13.5
2014-10-15,90,2800000,13.5
2014-10-14,120,2000000,13.5
2014-10-13,90,2000000,13.5
2014-10-11,120,2080000,13.5
2014-10-10,60,2360000,13
2014-10-09,90,2600000,13.5
2014-10-08,180,2150000,14
2014-10-08,120,1800000,13.5
2014-09-30,90,1920000,13.5
2014-09-30,90,2000000,13.5
2014-09-29,60,1100000,13
2014-09-28,90,880000,13.5
2014-09-26,60,2200000,13
2014-09-25,120,950000,13.5
2014-09-24,60,1000000,13
2014-09-23,90,3060000,13.5
2014-09-22,90,2100000,13.5
2014-09-19,60,3360000,13
2014-09-19,90,1550000,13.5
2014-09-18,7,8000000,12
2014-09-17,60,1080000,13
2014-09-17,90,2200000,13.5
2014-09-16,90,1050000,13.5
2014-09-15,60,2760000,13
2014-09-12,60,2040000,13
2014-09-11,120,1930000,13.5
2014-09-10,90,2260000,13.5
2014-09-09,60,1750000,13
2014-09-05,60,820000,13
2014-09-04,60,2130000,13
2014-09-03,90,1880000,13.5
2014-09-02,90,2070000,13.5
2014-09-01,60,1830000,13.5
2014-08-29,30,860000,13
2014-08-26,90,2800000,13.5
2014-08-25,90,1780000,13.5
2014-08-21,90,2250000,13.5
2014-08-20,90,1590000,13.5
2014-08-19,30,5160000,13
2014-08-18,90,2000000,13.5
2014-08-15,90,1420000,13.5
2014-08-14,90,1870000,13.5
2014-08-13,240,1280000,13.5
2014-08-12,120,2380000,13.5
2014-08-11,90,1650000,13.5
2014-08-08,90,1350000,13.5
2014-08-04,180,2300000,13.5
2014-08-04,90,2800000,13
2014-08-01,90,1350000,13
2014-07-31,30,800000,13
2014-07-30,30,850000,13
2014-07-29,90,2000000,13.5
2014-07-28,90,3000000,13.5
2014-07-24,90,1500000,13.5
2014-07-23,90,2000000,13.5
2014-07-22,90,3000000,13.5
2014-07-21,90,1100000,13.5
2014-07-16,90,2000000,12
2014-07-14,90,1600000,13.5
2014-07-14,90,2000000,13.5
2014-07-08,180,2000000,13.5
2014-07-07,60,3000000,13.5
2014-07-04,60,1000000,13.5
2014-07-03,90,2000000,13.5
2014-07-02,90,1500000,13.5
2014-07-01,30,500000,13.5
2014-06-30,30,1200000,13.5
2014-06-25,30,800000,13.5
2014-06-23,30,900000,13.5
2014-06-17,30,1200000,13.5
2014-06-16,30,800000,13.5
2014-06-09,90,1000000,13.5
2014-05-29,30,500000,13.5
2014-05-23,90,3000000,9.5
