release time,life loan,ITEM_AMOUNT
,30,70600
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,15,\N
,15,\N
,15,\N
,30,56480
,30,56480
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,70600
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,52360
,30,\N
,15,\N
,15,\N
,360,52360
,30,\N
,15,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,360,52360
,15,\N
,15,\N
,30,\N
,15,\N
,30,\N
,15,\N
,360,96800
,15,\N
,15,\N
,30,\N
,15,\N
,15,\N
,30,\N
,30,\N
,360,39270
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,360,56480
,90,42360
,30,\N
,30,\N
,360,70600
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,86400
,30,56480
,30,70600
,30,70600
,360,60300
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,86400
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,52360
,30,\N
,30,\N
,90,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,360,\N
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,62000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,70600
,15,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,56480
,15,\N
,30,\N
,30,\N
,15,\N
,15,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,70600
,30,\N
,30,\N
,30,\N
,15,\N
,180,\N
,30,\N
,180,\N
,180,\N
,30,86400
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,360,49420
,15,\N
,30,\N
,15,\N
,15,\N
,15,\N
,30,86400
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,180,\N
,30,\N
,180,\N
,15,\N
,30,62000
,30,\N
,30,\N
,30,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,86400
,15,\N
,180,\N
,30,\N
,30,\N
,30,\N
,15,\N
,15,\N
,30,\N
,15,\N
,30,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,180,52360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,36180
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,86000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,15,\N
,30,\N
,180,56480
,15,\N
,15,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,62000
,30,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,56480
,360,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,30,70600
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,56480
,90,56480
,30,\N
,180,62000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,52360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,56480
,30,\N
,30,\N
,30,52360
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,56480
,15,\N
,15,\N
,30,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,\N
,30,70600
,30,\N
,30,\N
,30,\N
,30,\N
,15,\N
,30,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,42360
,15,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,15,\N
,15,\N
,30,\N
,15,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,90,\N
,30,\N
,30,\N
,15,\N
,30,56480
,180,\N
,30,\N
,30,\N
,30,\N
,30,42360
,30,\N
,180,\N
,30,56480
,90,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,\N
,90,40000
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,360,\N
,180,49420
,180,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,90,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,45815
,30,\N
,30,\N
,180,\N
,15,\N
,30,\N
,30,\N
,30,70600
,90,\N
,180,\N
,180,\N
,90,\N
,30,\N
,90,\N
,15,\N
,30,56480
,90,\N
,180,\N
,30,\N
,30,56480
,30,\N
,30,42360
,30,\N
,90,42360
,30,62000
,30,42360
,30,\N
,15,72760
,15,52880
,30,\N
,30,\N
,30,142000
,30,\N
,90,\N
,90,\N
,30,\N
,30,\N
,30,\N
,90,\N
,30,\N
,30,70600
,180,\N
,180,\N
,180,\N
,30,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,90,40000
,30,\N
,30,\N
,30,62000
,90,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,90,\N
,90,\N
,90,\N
,180,\N
,90,\N
,30,56480
,30,56480
,30,56480
,30,70600
,30,\N
,30,\N
,30,56480
,360,49420
,30,\N
,360,\N
,30,\N
,30,\N
,30,\N
,360,49420
,30,\N
,15,46270
,15,49660
,90,45815
,15,52360
,15,59490
,30,\N
,15,66100
,15,42360
,180,49420
,30,\N
,15,56800
,30,\N
,180,\N
,30,56480
,15,42360
,15,60000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,70600
,15,\N
,180,\N
,15,56480
,15,66100
,15,67400
,15,56480
,15,100800
,15,\N
,15,88980
,30,\N
,30,50000
,15,118980
,15,59320
,15,70600
,180,\N
,30,\N
,15,70600
,30,\N
,30,56480
,15,79320
,15,77604
,30,\N
,30,\N
,15,74150
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,15,63050
,15,70600
,15,59490
,30,\N
,15,\N
,15,60000
,15,79320
,15,72000
,30,56480
,30,\N
,15,59490
,15,\N
,30,\N
,15,70600
,30,\N
,15,56480
,30,\N
,15,74150
,15,\N
,180,45815
,30,\N
,15,79320
,15,56480
,15,56480
,30,\N
,15,66100
,15,\N
,30,70600
,15,56480
,15,74150
,30,\N
,30,\N
,30,\N
,30,\N
,15,59490
,30,\N
,15,56480
,30,56480
,15,70600
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,70600
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,60000
,15,79320
,15,88980
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,15,60000
,360,49420
,30,56480
,30,\N
,180,49420
,30,56480
,30,56480
,15,59490
,15,86905
,30,\N
,30,\N
,30,\N
,15,79730
,15,70000
,15,\N
,15,\N
,15,\N
,15,56480
,15,83692
,15,\N
,30,\N
,30,\N
,90,\N
,30,\N
,90,56480
,90,\N
,30,\N
,15,\N
,15,\N
,90,\N
,30,63540
,180,\N
,90,\N
,30,\N
,30,\N
,90,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,90,\N
,180,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,15,\N
,30,56480
,15,72710
,15,\N
,15,\N
,15,66100
,15,\N
,15,\N
,15,\N
,15,\N
,15,\N
,30,56480
,15,63540
,30,\N
,15,\N
,180,\N
,30,\N
,30,\N
,90,42360
,90,\N
,90,\N
,30,\N
,15,72710
,30,56480
,30,\N
,30,\N
,15,83472
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,180,42360
,15,88980
,90,\N
,180,\N
,90,\N
,30,\N
,30,56480
,180,\N
,15,46960
,180,\N
,30,56480
,30,\N
,15,67300
,15,66100
,30,42360
,15,58208
,15,53840
,15,55360
,15,65484
,30,\N
,30,\N
,30,49420
,30,56480
,15,59490
,30,49420
,15,72710
,15,42360
,15,40000
,15,56480
,15,40000
,15,59490
,15,56480
,15,66100
,15,56480
,15,94360
,180,56480
,15,39450
,15,72710
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,15,139120
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,15,66100
,30,\N
,30,\N
,15,66100
,15,58528
,30,\N
,30,\N
,180,49420
,360,\N
,15,58208
,15,52880
,30,\N
,15,66100
,30,85200
,30,\N
,30,\N
,30,\N
,30,\N
,90,39270
,30,\N
,30,\N
,15,74490
,15,79320
,15,66100
,15,59490
,30,63000
,30,56480
,30,56480
,30,\N
,90,\N
,15,87312
,30,\N
,90,\N
,90,\N
,90,\N
,15,94220
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,\N
,90,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,90,\N
,180,\N
,180,\N
,180,\N
,180,\N
,30,56480
,180,\N
,180,\N
,180,\N
,180,\N
,15,42360
,15,56480
,30,56480
,15,56480
,30,58000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,15,34830
,15,74150
,15,67400
,15,84720
,15,56480
,15,35000
,15,66100
,30,45815
,15,52880
,30,56480
,30,\N
,30,\N
,30,\N
,90,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,36180
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,15,88980
,15,85930
,30,49420
,15,59490
,15,70600
,15,105760
,15,50000
,15,45815
,15,49420
,90,39270
,30,49420
,30,56480
,15,55867
,30,42360
,30,45815
,30,49420
,30,\N
,15,52245
,180,\N
,15,118980
,30,\N
,30,\N
,30,42360
,180,\N
,30,\N
,15,132200
,15,118980
,30,\N
,180,\N
,15,105760
,30,\N
,30,\N
,30,\N
,30,42360
,30,\N
,15,74150
,30,\N
,30,\N
,180,\N
,30,\N
,180,\N
,30,56480
,30,\N
,90,\N
,180,\N
,90,\N
,180,\N
,30,\N
,30,\N
,30,\N
,30,56480
,180,\N
,90,\N
,90,\N
,360,\N
,180,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,180,\N
,90,\N
,30,\N
,30,\N
,30,56480
,90,\N
,15,65000
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,\N
,30,56480
,90,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,15,66100
,15,107480
,15,79320
,15,56800
,30,\N
,15,56480
,15,42360
,15,56480
,180,42360
,15,66100
,15,49264
,15,40000
,15,52880
,15,37245
,15,66100
,15,24632
,15,56480
,15,56480
,30,56480
,15,52880
,15,56480
,15,66100
,30,\N
,30,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,42360
,180,\N
,30,\N
,30,\N
,30,\N
,180,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,360,\N
,30,\N
,15,83472
,30,56480
,30,\N
,15,111296
,30,\N
,30,\N
,30,\N
,180,\N
,360,\N
,30,45815
,30,\N
,180,\N
,360,42360
,15,117400
,30,56480
,15,93920
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,15,93920
,30,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,56480
,30,\N
,30,\N
,15,56000
,30,\N
,90,42360
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,180,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,15,55867
,15,66100
,15,74150
,15,59490
,30,56480
,15,84720
,15,56480
,15,85200
,15,42360
,15,67400
,15,43452
,15,49420
,180,56480
,15,56480
,15,43896
,15,67400
,15,42360
,15,40440
,15,56480
,180,49420
,15,49660
,15,59320
,15,42360
,15,40000
,15,45815
,15,66100
,15,50440
,15,88270
,15,35000
,15,52880
,360,45800
,15,52880
,15,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,\N
,360,40000
,90,\N
,180,\N
,180,\N
,180,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,30,70600
,90,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,90,\N
,90,\N
,180,63540
,90,\N
,90,\N
,90,\N
,90,\N
,180,\N
,90,49420
,180,85200
,30,\N
,30,\N
,30,\N
,180,65450
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,100800
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,36180
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,40000
,30,\N
,30,\N
,180,56480
,180,42360
,30,\N
,15,56480
,15,56480
,15,66100
,15,66100
,15,42360
,30,\N
,360,50000
,30,\N
,30,\N
,360,\N
,30,\N
,30,\N
,30,\N
,15,88980
,15,34830
,15,40000
,180,56480
,15,59490
,30,\N
,15,35000
,180,\N
,360,56480
,15,110000
,30,\N
,30,\N
,30,\N
,30,\N
,90,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,63540
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,52360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,70600
,30,\N
,30,\N
,30,\N
,180,42360
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,56480
,30,\N
,15,70600
,15,70600
,30,\N
,30,\N
,15,66100
,15,79320
,360,42300
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,30,70600
,30,\N
,30,\N
,30,\N
,360,52360
,30,\N
,30,\N
,30,\N
,30,\N
,180,56480
,30,\N
,30,\N
,180,30000
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,180,56480
,30,\N
,30,\N
,30,\N
,30,\N
,90,50000
,30,49420
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,56480
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,360,45815
,30,70600
,30,\N
,360,50000
,360,56480
,30,\N
,180,50000
,90,56480
,30,32255
,30,23840
,30,28400
,30,56480
,30,28400
,30,56480
,30,52880
,30,61380
,30,58528
,90,56480
,30,87312
,30,59320
,30,52880
,30,52880
,15,59320
,15,72710
,15,70600
,30,107840
,15,84720
,15,56480
,90,56480
,15,49420
,15,49420
,15,70600
,15,79320
,15,66100
,15,56480
,15,56480
,15,74150
,15,59320
,15,56480
,360,42360
,15,37245
,15,70600
,15,72710
,15,80880
,30,\N
,15,52880
,15,56480
,15,49660
,180,50000
,15,67400
,15,56480
,15,42360
,15,43452
,15,67400
,15,56480
,15,42360
,15,59320
,15,63540
,30,52360
,15,56480
,15,66100
,15,66100
,15,42360
,15,70000
,15,56480
,30,\N
,15,56480
,15,71000
,30,42360
,30,\N
,30,59490
,30,\N
,30,\N
,30,\N
,30,\N
,15,66100
,15,67400
,15,46270
,15,46270
,30,56480
,15,52360
,15,49660
,30,\N
,30,\N
,30,\N
,30,\N
,30,79320
,30,87312
,30,66100
,30,74150
,180,70600
,30,105760
,30,58208
,30,53896
,30,72760
,30,66100
,30,85930
,30,\N
,30,53656
,30,103472
,30,58203
,30,56480
,30,77604
,30,77604
,30,58208
,30,67518
,30,59490
,30,65484
,30,77604
,30,77604
,30,58050
,30,52880
,90,56480
,30,88980
,30,\N
,30,66100
,30,97384
,30,66100
,30,62075
,30,53656
,30,66100
,30,66100
,30,83472
,30,72760
,30,\N
,30,72760
,30,60363
,30,69560
,15,56480
,30,\N
,30,53896
,30,\N
,30,59780
,30,\N
,30,111076
,30,\N
,30,82110
,30,\N
,30,\N
,30,73160
,30,\N
,30,\N
,30,74150
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,90,\N
,30,56480
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,15,59490
,30,56480
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,15,59490
,180,\N
,180,\N
,180,\N
,15,49660
,30,\N
,180,\N
,15,66100
,30,\N
,30,\N
,30,\N
,30,\N
,15,52600
,30,\N
,15,56480
,15,50000
,30,87792
,30,88980
,30,\N
,30,\N
,30,\N
,30,\N
,30,49420
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,\N
,30,85000
,30,\N
,30,\N
,30,56480
,30,\N
,30,\N
,30,\N
,15,56480
,30,400000
,30,\N
,15,79320
,15,66100
,30,80760
,90,56480
,30,\N
,180,\N
,180,\N
,180,\N
,30,56480
,180,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,30,42360
,90,\N
,30,56480
,30,142000
,30,77604
,30,70600
,15,74150
,180,\N
,15,49420
,30,42360
,15,63540
,15,85200
,30,116406
,30,118980
,30,105760
,30,\N
,30,105760
,180,42360
,30,105760
,30,101864
,30,123692
,30,105760
,30,111296
,30,132200
,30,118980
,30,139120
,180,42360
,30,300000
,30,530000
,30,210000
,180,70600
,30,66100
,30,51736
,15,52880
,30,90428
,30,66100
,360,26180
,30,69560
,30,58208
,30,58208
,30,67300
,30,40380
,30,77604
,30,59320
,30,58208
,30,67300
,30,65484
,180,39270
,30,105760
,30,64670
,30,72760
,30,83472
,30,60633
,15,72760
,30,61580
,30,59490
,30,72760
,30,59490
,180,20000
,30,60570
,30,35820
,30,41520
,30,87312
,30,88980
,30,40380
,30,45570
,30,53840
,30,23840
,30,105760
,30,49420
,30,51736
,30,53896
,30,51736
,30,62975
,30,60570
,30,59490
,30,66100
,30,79320
,30,59490
,30,52880
,180,56480
,30,107604
,30,40422
,30,49660
,30,72710
,30,53656
,30,53656
,30,46949
,30,53656
,180,49420
,30,87312
,30,72760
,30,72760
,30,72760
,30,72760
,30,56480
,30,\N
,30,105760
,30,\N
,30,116406
,90,\N
,90,\N
,360,42360
,180,\N
,30,45000
,30,79320
,30,60000
,90,\N
,30,66100
,30,85930
,180,56480
,180,\N
,90,\N
,30,76516
,15,58208
,30,85930
,30,74150
,30,49420
,15,56480
,15,69200
,30,70600
,30,70600
,30,66100
,90,\N
,30,70600
,15,56480
,30,56480
,15,56480
,30,100000
,30,30000
,30,118980
,30,42360
,30,162075
,30,59490
,30,66100
,30,59490
,30,56480
,30,66100
,30,66100
,30,66100
,30,66100
,30,66100
,30,66100
,30,66100
,30,66100
,30,52880
,30,66100
,30,56480
,30,66100
,30,66100
,30,66100
,30,66100
,30,52880
,30,66100
,30,66100
,30,59490
,30,59490
,30,66100
,30,52880
,30,\N
,30,74150
,30,79320
,30,85930
,30,79320
,30,79320
,30,79320
,30,72710
,30,74150
,180,49420
,30,79320
,30,79320
,30,72710
,30,72710
,30,72710
,30,72710
,30,72710
,30,79320
,30,92540
,30,92540
,180,49420
,30,92540
,30,105760
,30,105760
,30,105760
,30,105760
,30,105760
,30,105760
,30,105760
,30,105760
,30,105760
,30,85200
,15,66100
,30,66100
,30,59490
,30,59490
,15,56480
,180,45185
,30,125208
,30,100000
,30,107840
,30,118980
,15,66100
,15,52880
,15,42360
,15,66100
,15,42360
,15,40000
,90,56480
,15,56480
,15,56630
,90,\N
,90,45815
,30,80000
,30,62000
,30,50000
,30,38000
,30,50000
,30,52880
,30,52880
,15,77604
,90,56480
,15,52880
,15,79320
,180,\N
,15,65844
,15,49420
,15,56480
,15,70000
,180,\N
,180,\N
,15,66100
,90,49420
,30,52880
,15,53920
,15,56480
,15,49420
,15,40000
,30,100000
,30,85200
,30,93000
,30,180000
,30,600000
,30,200000
,30,32000
,30,27000
,30,80000
,30,93000
,180,39270
,30,60000
,30,80000
,30,230000
,30,125000
,30,25000
,30,60000
,30,131000
,30,195000
,30,280000
,30,65450
,30,315000
,15,63540
,15,56480
,180,\N
,180,\N
,30,74150
,30,67300
,30,52360
,30,100800
,30,100000
,30,94360
,30,72710
,30,120000
,15,66100
,30,105760
,30,92540
,15,46270
,30,79320
,360,49420
,30,66100
,15,50000
,15,56480
,15,40440
,15,56480
,15,66100
,15,66100
,15,49420
,15,72710
,90,56480
,180,\N
,30,1050000
,30,56480
,90,42360
,90,56480
,180,42360
,30,370000
,180,70600
,30,66100
,30,66100
,30,52880
,30,105760
,30,59490
,30,79320
,30,66100
,30,66100
,30,66100
,30,66100
,30,56480
,30,46270
,30,49660
,30,12016
,30,19124
,30,42600
,30,19286
,30,36433
,180,56480
,30,30121
,30,8112
,30,31447
,30,10084
,30,21180
,30,17542
,30,35220
,180,52360
,30,29353
,30,32278
,30,21034
,30,32076
,30,42600
,30,21306
,30,45269
,360,49420
,30,39660
,180,\N
,15,36300
,30,92540
,30,49660
,30,105760
,30,59320
,30,59490
,180,49420
,30,72710
,30,66100
,30,72710
,30,52880
,30,66100
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,180,56480
,30,72710
,30,49660
,30,52880
,30,59490
,30,105760
,30,59320
,30,79320
,30,66100
,30,79320
,30,34830
,360,48240
,30,40380
,30,40422
,30,40380
,30,46440
,30,36948
,30,39660
,30,40422
,30,36948
,30,30790
,30,46270
,90,56480
,30,23220
,30,31038
,30,24632
,30,43452
,30,38640
,30,41736
,30,46270
,30,26920
,30,37785
,30,32200
,30,56480
,30,23220
,30,30690
,30,40422
,30,27680
,30,40422
,30,40422
,30,37245
,30,23220
,30,26920
,30,37785
,180,56480
,30,40422
,30,27680
,30,36948
,30,38802
,30,43452
,30,43452
,30,39660
,30,72710
,180,52360
,30,18874
,30,16395
,30,16807
,30,70600
,30,66100
,30,21140
,90,56480
,30,18795
,30,56480
,30,94360
,180,36180
,90,52360
,30,49420
,30,52360
,30,32086
,30,34526
,30,56480
,30,34612
,30,36203
,30,32590
,30,40906
,30,56480
,30,38230
,30,34983
,30,34908
,30,42756
,30,32609
,30,79320
,30,34443
,30,35407
,30,31871
,30,42360
,30,42600
,30,32529
,30,37439
,30,42026
,30,56480
,30,42715
,30,42360
,30,42360
,30,35259
,30,56480
,30,66100
,90,\N
,90,\N
,30,49420
,90,\N
,90,\N
,30,75660
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,15,62075
,30,56480
,90,\N
,90,\N
,180,\N
,30,56480
,180,\N
,30,74150
,30,56480
,30,79320
,90,56480
,30,84720
,30,56480
,180,\N
,30,70600
,360,\N
,360,\N
,360,\N
,30,66100
,30,92540
,30,56480
,30,56480
,30,42360
,30,52880
,30,56480
,30,70600
,30,59320
,30,56480
,30,56480
,30,52360
,30,66100
,30,142000
,30,56480
,30,66100
,30,72710
,30,52880
,30,56480
,30,49420
,30,62075
,30,45815
,30,40000
,30,60000
,30,42360
,30,74140
,30,52880
,15,49420
,15,59490
,15,72710
,15,56480
,180,\N
,30,142000
,15,40000
,180,\N
,15,52880
,15,56480
,15,68282
,15,40440
,30,55000
,30,32627
,30,33339
,30,42360
,30,33444
,30,41269
,30,29686
,30,32746
,30,40476
,30,33451
,30,39678
,30,42360
,30,42360
,30,42600
,30,42360
,30,24520
,30,42600
,30,56480
,30,42360
,30,38916
,30,37884
,30,36300
,30,49420
,30,35600
,30,37792
,30,42360
,30,38055
,180,48240
,30,23840
,30,37025
,30,56480
,30,36300
,30,36118
,30,37992
,30,42548
,30,56480
,360,42360
,30,40038
,30,34720
,180,39270
,30,49420
,30,36948
,30,30701
,360,36180
,30,37639
,30,37636
,30,32681
,30,42800
,30,34800
,30,44490
,30,40380
,30,43656
,30,56480
,30,43896
,30,40380
,30,43896
,30,36948
,30,37245
,30,40242
,30,40242
,360,36180
,30,38640
,30,37245
,30,40422
,360,36180
,30,300000
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,15,66100
,180,56480
,15,56400
,15,66100
,15,72700
,30,70600
,15,66100
,15,66100
,15,56400
,30,170400
,30,105700
,30,70600
,90,49420
,15,70600
,30,92500
,30,88900
,30,72700
,15,74100
,15,56400
,15,40000
,15,59400
,15,56400
,90,56480
,15,39200
,30,79300
,30,107800
,180,\N
,15,70600
,30,132000
,15,83000
,15,50000
,15,70000
,15,52000
,15,66100
,30,100800
,30,900000
,30,80000
,180,\N
,180,39270
,15,56000
,15,52000
,15,59000
,180,56480
,15,80000
,30,42300
,30,56400
,30,70600
,30,56000
,30,52600
,30,42600
,30,80000
,30,36300
,30,107000
,360,49420
,30,55000
,30,60000
,30,49000
,30,42000
,30,42000
,30,42300
,30,44400
,30,39000
,30,49000
,30,52300
,30,51900
,30,26400
,30,59300
,30,56400
,30,51900
,30,52880
,30,49400
,30,46000
,30,58700
,30,39400
,30,107800
,30,134800
,30,107800
,30,107840
