DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2014-02-23,30,200000,20
2014-07-18,60,100000,21.6
2014-05-28,90,200000,18
2014-02-11,30,200000,20
2014-02-25,30,150000,20
2013-11-08,30,500000,20
2013-11-03,30,200000,20
2014-08-10,180,150000,21.6
2014-12-22,30,100000,20
2014-01-08,30,20000,20
2014-05-23,30,100000,18
2014-05-26,30,80000,18
2014-01-23,60,100000,20
2014-11-13,30,100000,20
2014-03-24,30,250000,20
2014-03-09,4,500000,10.8
2015-01-14,60,50000,20
2015-01-26,30,53000,20
2014-08-29,30,650000,21.6
2014-05-10,30,50000,20
2014-09-18,90,150000,21.6
2014-07-03,30,150000,21.6
2014-05-24,180,150000,18
2014-03-10,30,50000,20
2013-12-31,10,500000,18
2014-02-16,30,200000,20
2014-11-06,180,100000,20
2014-07-06,60,100000,21.6
2014-01-27,180,100000,20
2014-12-26,180,50000,20
2014-08-26,60,100000,21.6
2013-10-27,30,200000,20
2014-06-26,90,150000,18
2014-05-29,180,100000,18
2014-09-27,30,250000,21.6
2014-08-28,90,200000,21.6
2013-12-29,30,200000,20
2015-01-16,180,50000,20
2014-05-05,90,150000,20
2014-06-26,180,200000,18
2013-09-19,30,300000,20
2014-10-25,60,100000,21.6
2014-09-14,90,200000,21.6
2014-10-12,30,50000,21.6
2014-10-23,90,200000,21.6
2015-01-06,30,100000,16
2014-04-23,90,60000,20
2014-04-13,60,100000,20
2014-08-04,180,200000,21.6
2014-05-04,30,200000,20
2014-10-20,90,1000000,21.6
2014-11-04,180,200000,20
2014-10-16,180,360000,21.6
2014-01-19,180,50000,20
2014-11-09,30,100000,20
2014-10-10,90,200000,21.6
2014-05-25,30,150000,18
2013-10-23,60,100000,20
2013-09-26,90,200000,20
2014-03-11,90,100000,20
2014-12-18,90,50000,20
2014-04-04,90,300000,20
2014-03-15,30,200000,20
2014-06-28,90,150000,18
2013-11-24,90,50000,20
2013-09-10,90,300000,20
2013-12-15,30,50000,20
2015-01-29,30,100000,20
2013-12-24,30,200000,20
2014-05-21,90,150000,18
2014-06-19,20,2000000,18
2015-01-23,90,50000,20
2014-02-21,90,100000,20
2015-01-15,90,50000,20
2013-12-18,180,50000,20
2014-04-02,90,150000,20
2014-03-04,90,100000,20
2014-04-21,30,110000,20
2015-04-27,180,300000,16
2014-11-11,30,100000,20
2014-03-18,30,100000,20
2014-05-21,180,50000,18
2014-03-16,90,210000,20
2013-10-28,30,300000,20
2013-10-06,60,100000,20
2013-12-24,180,50000,20
2015-01-08,30,50000,20
2014-06-29,90,100000,18
2014-09-06,30,350000,21.6
2014-06-09,90,100000,18
2014-11-07,30,100000,20
2014-04-13,30,150000,20
2013-12-15,90,50000,20
2014-01-21,30,300000,20
2014-06-20,90,100000,18
2014-07-12,90,60000,21.6
2014-01-12,10,500000,18
2014-09-07,60,150000,21.6
2014-11-23,90,100000,20
2014-09-16,60,150000,21.6
2015-03-19,180,500000,16
2014-10-24,180,200000,21.6
2013-11-04,30,400000,20
2014-11-02,180,100000,20
2014-11-03,30,100000,20
2014-08-31,90,200000,21.6
2013-09-14,90,500000,20
2014-03-10,90,100000,20
2013-12-09,30,50000,20
2014-03-02,30,150000,20
2014-09-12,22,2000000,21.6
2015-05-06,180,300000,16
2015-01-16,30,200000,16
2014-02-12,30,200000,20
2013-10-05,60,100000,20
2014-04-24,180,80000,20
2014-05-22,180,100000,18
2015-02-12,90,500000,16
2014-11-30,180,50000,20
2014-08-01,90,100000,21.6
2014-01-08,90,20000,20
2014-10-06,90,350000,21.6
2014-06-21,90,100000,18
2014-12-19,30,100000,20
2014-10-28,30,100000,21.6
2015-03-24,180,500000,16
2014-11-19,30,50000,20
2013-12-13,30,50000,20
2014-08-31,180,70000,21.6
2014-12-30,30,100000,20
2014-10-29,180,150000,21.6
2014-06-03,90,200000,18
2013-09-24,90,200000,20
2014-05-15,30,150000,18
2014-10-13,30,200000,21.6
2014-04-29,60,100000,20
2014-03-06,30,100000,20
2014-02-17,30,200000,20
2014-07-10,60,250000,21.6
2013-09-06,30,250000,20
2014-10-02,30,400000,21.6
2014-05-29,30,50000,18
2013-09-29,30,300000,20
2014-01-02,10,500000,18
2014-05-04,60,50000,20
2015-03-12,180,500000,16
2014-02-08,60,100000,20
2014-09-30,30,400000,21.6
2014-06-22,60,50000,18
2014-08-16,30,70000,21.6
2014-09-26,180,200000,21.6
2014-08-02,90,100000,21.6
2013-09-27,30,300000,20
2013-08-29,30,10000,1
2014-04-12,60,100000,20
2014-01-03,10,500000,18
2014-04-25,60,100000,20
2014-06-29,60,50000,18
2014-10-07,180,300000,21.6
2014-07-04,60,150000,21.6
2013-10-29,30,300000,20
2015-05-14,180,300000,16
2014-03-17,180,150000,20
2014-08-30,180,250000,21.6
2014-03-09,4,200000,10.8
2014-09-15,180,250000,21.6
2013-09-10,30,500000,20
2014-06-13,60,50000,18
2013-09-25,30,70000,20
2014-12-11,60,50000,18
2014-08-16,60,150000,21.6
2014-12-22,90,150000,18
2013-10-29,90,10000,1
2013-12-10,60,50000,20
2014-01-05,30,100000,20
2014-08-16,180,200000,21.6
2014-08-28,30,350000,21.6
2013-11-01,30,200000,20
2014-12-30,30,100000,20
2014-04-23,30,150000,20
2014-03-08,180,100000,20
2013-12-30,30,200000,20
2014-04-27,180,100000,20
2014-12-17,30,50000,20
2013-12-09,180,50000,20
2014-02-10,90,100000,20
2015-01-07,180,50000,16
2014-03-14,90,100000,20
2014-12-19,60,50000,20
2014-06-11,180,100000,18
2013-09-03,30,500000,20
2013-09-24,30,400000,20
2014-08-16,30,300000,21.6
2014-03-26,90,200000,20
2014-12-29,30,100000,20
2015-01-15,180,50000,20
2013-12-05,30,150000,20
2014-07-10,180,100000,21.6
2013-09-10,30,500000,20
2014-11-13,180,50000,20
2014-09-03,90,250000,21.6
2014-03-02,30,100000,20
2015-01-20,90,50000,16
2014-04-16,90,50000,20
2014-01-02,10,500000,18
2014-07-06,90,250000,21.6
2014-01-22,30,300000,20
2014-01-23,180,100000,20
2014-06-20,180,100000,18
2014-05-07,30,200000,20
2013-09-07,90,400000,20
2014-09-13,180,200000,21.6
2015-01-26,90,50000,20
2013-09-05,60,300000,20
2014-05-06,90,150000,20
2015-01-14,90,50000,16
2014-02-27,180,100000,20
2014-12-23,30,100000,20
2014-07-09,30,400000,21.6
2015-04-17,180,300000,16
2014-01-08,180,50000,20
2014-01-09,10,500000,18
2014-12-18,60,150000,20
2014-11-10,90,50000,20
2013-10-29,60,100000,20
2014-09-29,90,300000,21.6
2014-12-18,180,100000,18
2014-11-25,60,50000,20
2013-09-30,30,100000,20
2014-06-07,30,100000,18
2014-04-16,30,150000,20
2014-07-10,30,120000,21.6
2014-07-14,90,100000,21.6
2014-04-08,60,100000,20
2014-05-13,180,100000,18
2014-06-13,90,250000,18
2015-04-23,180,300000,16
2013-12-10,180,50000,20
2013-09-22,90,200000,20
2014-07-04,30,250000,21.6
2014-10-26,30,200000,21.6
2013-10-29,180,5000,20
2013-11-04,60,100000,20
2014-02-08,30,300000,20
2015-01-20,60,50000,20
2014-05-22,180,80000,18
2014-04-02,90,350000,20
2014-09-11,90,200000,21.6
2014-09-21,30,450000,21.6
2014-04-14,90,80000,20
2014-01-03,180,50000,20
2014-05-10,180,50000,20
2015-02-10,60,500000,16
2013-09-17,30,600000,20
2014-08-14,30,200000,21.6
2014-01-10,90,50000,20
2014-07-28,30,250000,21.6
2014-11-05,90,200000,20
2014-09-05,60,150000,21.6
2014-11-03,60,50000,20
2014-03-09,4,200000,10.8
2015-02-02,60,500000,16
2014-06-11,90,100000,18
2013-11-15,30,300000,20
2013-08-31,7,500000,15
2014-04-03,180,150000,20
2013-09-20,90,100000,20
2014-09-24,90,200000,21.6
2014-11-21,30,50000,20
2014-01-05,90,50000,20
2014-06-26,30,100000,18
2014-02-13,180,100000,20
2013-10-29,90,100000,20
2014-10-30,90,100000,21.6
2014-05-15,30,500000,18
2013-09-05,30,200000,20
2014-10-14,180,150000,21.6
2014-04-11,180,150000,20
2014-12-12,90,50000,20
2014-09-01,30,350000,21.6
2014-01-15,10,500000,18
2013-11-10,90,100000,20
2014-01-17,30,100000,20
2014-06-09,30,100000,18
2014-08-18,90,150000,21.6
2014-12-12,90,50000,20
2014-10-05,90,350000,21.6
2013-12-22,30,50000,20
2014-05-14,180,70000,18
2013-09-18,90,200000,20
2014-03-27,90,300000,20
2015-01-19,30,50000,16
2013-10-18,60,100000,20
2015-04-22,180,300000,16
2014-08-25,60,150000,21.6
2014-12-08,90,150000,20
2014-06-12,90,100000,18
2015-01-04,60,150000,16
2013-12-31,10,500000,18
2013-12-02,30,150000,20
2014-03-13,180,200000,20
2014-12-09,180,50000,20
2014-06-21,30,100000,18
2014-12-29,180,150000,18
2014-06-16,90,150000,18
2014-08-22,90,100000,21.6
2014-02-27,90,100000,20
2013-12-16,60,50000,20
2014-09-27,180,200000,21.6
2014-06-05,30,200000,18
2014-12-23,90,50000,20
2014-02-23,30,200000,20
2013-10-22,90,100000,20
2014-02-25,90,300000,20
2014-03-15,90,200000,20
2013-12-29,60,50000,20
2015-01-19,180,50000,20
2014-02-18,30,200000,20
2014-03-20,30,300000,20
2014-12-24,60,50000,20
2014-08-04,60,200000,21.6
2015-01-12,90,50000,20
2014-05-16,90,200000,18
2014-09-22,60,150000,21.6
2014-10-02,30,80000,21.6
2014-11-30,90,50000,20
2014-06-13,90,150000,18
2015-01-29,90,120000,16
2014-11-28,30,50000,20
2014-06-06,30,100000,18
2013-10-10,30,500000,20
2015-01-06,180,100000,16
2014-10-12,90,150000,21.6
2014-07-25,30,200000,21.6
2014-09-01,180,250000,21.6
2015-01-22,30,100000,16
2014-11-01,180,50000,20
2013-10-24,60,100000,20
2014-05-22,60,150000,18
2014-12-17,60,70000,18
2014-02-26,180,100000,20
2014-10-08,180,150000,21.6
2014-06-24,180,150000,18
2013-12-18,90,50000,20
2014-11-10,180,50000,20
2013-09-13,30,300000,20
2014-04-25,30,100000,20
2013-10-27,90,50000,20
2014-04-14,90,200000,20
2014-08-04,90,250000,21.6
2015-01-06,60,100000,16
2014-02-14,90,100000,20
2013-11-05,60,50000,20
2014-08-18,30,50000,21.6
2014-08-26,180,150000,21.6
2014-11-25,30,100000,20
2014-09-04,180,200000,21.6
2014-02-26,30,150000,20
2015-01-12,180,50000,20
2015-01-14,180,50000,20
2014-04-18,60,100000,20
2014-01-20,180,100128,20
2014-06-25,90,150000,18
2013-12-20,30,200000,20
2013-09-29,30,200000,20
2015-01-22,90,100000,16
2014-07-31,30,200000,21.6
2014-01-08,180,20000,20
2013-10-15,60,100000,20
2015-01-12,60,100000,16
2015-01-20,180,50000,20
2014-01-25,180,100000,20
2014-08-01,30,200000,21.6
2014-03-24,90,200000,20
2015-01-13,90,50000,16
2014-03-01,30,150000,20
2014-09-10,60,150000,21.6
2014-04-26,60,100000,20
2013-10-20,60,100000,20
2014-01-22,180,100000,20
2013-12-03,30,200000,20
2014-05-16,180,100000,18
2013-10-11,90,200000,20
2014-05-12,180,50000,18
2014-07-28,90,100000,21.6
2014-05-10,60,100000,20
2014-04-28,90,100000,20
2014-08-10,90,150000,21.6
2014-11-02,30,100000,20
2014-05-17,180,100000,18
2014-12-01,180,50000,20
2015-02-03,90,500000,16
2015-01-29,90,50000,20
2014-08-27,180,60000,21.6
2014-06-24,90,100000,18
2014-05-07,90,200000,20
2014-01-17,180,50000,20
2014-09-28,30,250000,21.6
2014-03-10,90,200000,20
2014-09-03,180,250000,21.6
2014-01-17,90,50000,20
2014-01-16,30,200000,20
2013-12-17,90,50000,20
2013-10-21,30,300000,20
2014-07-06,30,50000,21.6
2015-03-26,180,300000,16
2014-04-10,60,100000,20
2013-09-23,30,400000,20
2014-04-03,90,60000,20
2014-12-25,30,100000,20
2014-03-13,180,150000,20
2014-04-22,180,100000,20
2014-10-26,180,150000,21.6
2014-10-17,180,350000,21.6
2014-12-09,180,100000,20
2014-02-07,30,300000,20
2014-08-08,30,1880000,21.6
2014-08-12,180,150000,21.6
2014-01-04,60,50000,20
2014-11-12,30,100000,20
2013-10-21,90,100000,20
2013-11-25,30,300000,20
2014-06-18,18,3000000,18
2013-09-20,30,200000,20
2014-01-22,30,300000,20
2014-10-10,180,200000,21.6
2014-11-07,60,50000,20
2014-07-15,90,150000,21.6
2014-05-25,180,100000,18
2014-11-27,180,50000,20
2014-04-10,60,50000,20
2014-12-19,180,50000,20
2015-01-08,60,50000,20
2014-07-06,180,250000,21.6
2014-12-15,30,100000,18
2013-12-26,30,200000,20
2014-12-12,90,100000,18
2014-10-08,90,300000,21.6
2014-01-21,60,100000,20
2014-04-27,30,200000,20
2013-12-21,180,50000,20
2015-01-27,90,50000,20
2014-03-18,60,100000,20
2014-09-12,90,200000,21.6
2014-12-30,90,150000,18
2014-05-09,30,20000,20
2014-08-06,60,200000,21.6
2014-08-11,60,100000,21.6
2014-05-22,180,50000,18
2015-01-14,180,50000,16
2014-12-02,60,100000,20
2013-11-26,90,60000,20
2014-10-18,30,200000,21.6
2013-12-11,30,50000,20
2014-03-26,180,200000,20
2014-07-29,30,50000,21.6
2014-01-14,10,500000,18
2014-12-25,180,50000,20
2014-06-30,90,100000,18
2014-04-15,60,100000,20
2014-02-20,90,130000,20
2013-10-10,30,200000,20
2013-10-30,60,50000,20
2014-08-06,90,200000,21.6
2015-01-09,90,50000,20
2015-01-27,30,50000,20
2014-12-18,30,150000,18
2014-08-15,90,150000,21.6
2014-07-02,90,50000,21.6
2014-12-08,30,150000,20
2014-12-31,30,100000,20
2013-09-09,30,400000,20
2014-06-14,60,50000,18
2014-05-23,90,100000,18
2014-05-10,180,500000,20
2014-01-06,60,50000,20
2014-06-03,180,50000,18
2014-07-03,90,100000,21.6
2015-01-06,90,100000,16
2014-02-13,30,300000,20
2015-01-23,90,50000,20
2014-10-04,180,350000,21.6
2014-07-17,180,100000,21.6
2015-05-13,180,300000,16
2014-12-08,60,100000,20
2015-01-15,60,50000,20
2014-06-05,60,200000,18
2014-09-28,60,150000,21.6
2014-12-25,30,100000,16
2014-08-27,60,100000,21.6
2014-05-26,30,150000,18
2014-04-11,30,50000,20
2014-02-14,90,100000,20
2013-10-30,90,100000,20
2014-11-19,180,50000,20
2014-12-17,30,50000,20
2014-12-01,60,100000,20
2014-02-26,30,150000,20
2013-10-30,60,20000,20
2013-09-13,90,300000,20
2013-12-22,60,50000,20
2014-05-18,180,100000,18
2014-12-19,30,100000,20
2013-10-19,30,300000,20
2014-08-14,180,150000,21.6
2014-02-10,30,300000,20
2014-12-17,30,100000,18
2015-02-09,30,500000,16
2014-12-16,90,50000,20
2014-06-17,180,150000,18
2013-11-05,30,300000,20
2013-10-29,60,2000,1
2014-12-18,30,100000,20
2014-05-20,30,50000,18
2014-07-23,180,100000,21.6
2014-06-06,180,100000,18
2014-07-22,180,100000,21.6
2014-11-14,30,100000,20
2013-11-08,60,100000,20
2014-03-14,30,200000,20
2014-08-02,30,200000,21.6
2014-09-17,30,250000,21.6
2015-01-05,60,50000,20
2014-04-30,30,150000,20
2013-09-14,30,250000,20
2014-07-19,90,100000,21.6
2014-12-30,30,100000,20
2014-05-06,180,160000,20
2014-09-19,30,50000,21.6
2013-09-03,30,500000,20
2014-12-17,90,50000,20
2014-08-02,180,100000,21.6
2014-05-06,60,100000,20
2014-10-05,180,350000,21.6
2014-04-07,180,100000,20
2015-01-26,90,100000,16
2013-09-18,30,500000,20
2014-04-24,30,200000,20
2015-05-11,180,300000,16
2013-09-09,30,700000,20
2014-03-03,30,100000,20
2014-02-12,90,100000,20
2014-04-14,30,200000,20
2014-06-25,180,200000,18
2014-12-16,30,100000,18
2013-09-13,30,400000,20
2014-11-05,180,200000,20
2015-01-27,180,50000,16
2013-09-05,60,200000,20
2013-09-07,30,500000,20
2014-07-20,90,150000,21.6
2013-09-14,30,600000,20
2014-10-25,90,100000,21.6
2014-10-18,60,300000,21.6
2014-04-29,90,150000,20
2014-11-02,60,100000,20
2014-03-23,30,150000,20
2014-07-29,60,100000,21.6
2013-12-12,180,50000,20
2014-06-25,30,100000,18
2014-05-11,180,100000,18
2014-05-04,90,200000,20
2014-01-13,30,50000,20
2014-03-12,30,300000,20
2013-12-14,180,50000,20
2014-01-08,12,500000,18
2014-12-29,30,100000,20
2015-01-15,30,50000,16
2013-12-31,10,500000,18
2014-09-08,180,300000,21.6
2013-12-13,90,50000,20
2014-03-23,180,100000,20
2013-09-03,30,300000,20
2014-01-08,30,20000,20
2014-05-17,90,150000,18
2014-11-07,180,50000,20
2014-03-19,30,250000,20
2015-01-09,180,50000,20
2014-05-29,90,100000,18
2013-10-28,60,100000,20
2014-04-26,30,150000,20
2014-08-17,60,100000,21.6
2013-10-25,90,100000,20
2014-08-07,22,3000000,18
2014-06-10,60,100000,18
2014-03-21,30,200000,20
2015-02-12,60,500000,16
2014-10-05,30,250000,21.6
2015-04-08,180,300000,16
2014-01-05,10,500000,18
2014-07-30,180,100000,21.6
2014-04-16,180,100000,20
2014-12-31,90,100000,18
2013-09-17,60,300000,20
2014-11-26,60,50000,20
2014-03-19,90,100000,20
2014-03-11,90,100000,20
2014-03-13,90,200000,20
2014-12-22,180,50000,20
2013-10-29,180,20000,1
2014-07-01,90,150000,21.6
2014-01-14,90,50000,20
2014-08-31,30,350000,21.6
2014-12-22,60,50000,20
2014-11-03,90,50000,20
2014-07-08,90,300000,21.6
2014-07-07,60,60000,21.6
2014-09-20,30,350000,21.6
2014-12-18,180,50000,20
2014-07-12,60,150000,21.6
2014-11-28,180,50000,20
2014-05-07,60,80000,20
2015-03-16,180,500000,16
2014-04-11,30,100000,20
2014-12-16,30,50000,20
2014-09-01,90,250000,21.6
2014-10-19,90,1000000,21.6
2013-11-15,180,70000,20
2014-05-12,90,150000,18
2013-10-02,60,100000,20
2014-03-05,30,100000,20
2014-05-27,30,90000,18
2014-06-06,60,100000,18
2015-01-14,90,50000,20
2014-05-06,180,100000,20
2014-06-22,90,50000,18
2013-12-29,180,50000,20
2013-12-10,90,50000,20
