DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2015-07-20,180,280000,18
2015-07-20,630,33000,16
2015-07-20,720,49200,16
2015-07-20,1080,78900,16
2015-07-20,1080,65800,16
2015-07-20,360,47100,16
2015-07-20,720,61500,16
2015-07-20,720,66500,16
2015-07-20,360,47100,16
2015-07-20,720,69500,16
2015-07-20,360,48400,16
2015-07-20,720,61500,16
2015-07-20,90,400000,16
2015-07-21,90,1450000,16
2015-07-21,1080,78900,16
2015-07-21,1080,65800,16
2015-07-21,90,1000000,16
2015-07-21,720,53200,16
2015-07-21,90,1000000,16
2015-07-21,720,39900,16
2015-07-21,720,39900,16
2015-07-21,90,300000,16
2015-07-21,1080,72700,16
2015-07-21,720,53200,16
2015-07-21,1080,52600,16
2015-07-21,90,650000,16
2015-07-21,720,49200,16
2015-07-21,720,36900,16
2015-07-21,1020,62900,16
2015-07-21,90,800000,16
2015-07-21,720,49200,16
2015-07-21,360,35300,16
2015-07-21,60,1000000,15
2015-07-21,360,35300,16
2015-07-21,360,48400,16
2015-07-21,660,34300,16
2015-07-21,720,24600,16
2015-07-21,720,53200,16
2015-07-21,660,45700,16
2015-07-21,1020,50300,16
2015-07-21,90,600000,16
2015-07-22,90,1000000,16
2015-07-22,1020,50300,16
2015-07-22,1020,50300,16
2015-07-22,60,1000000,15
2015-07-22,1080,39400,16
2015-07-22,660,34300,16
2015-07-22,180,700000,18
2015-07-22,1020,50300,16
2015-07-22,1020,37700,16
2015-07-22,90,330000,16
2015-07-22,660,34300,16
2015-07-22,660,34300,16
2015-07-22,660,34300,16
2015-07-22,300,29900,16
2015-07-22,60,1000000,15
2015-07-22,1020,50300,16
2015-07-22,660,37100,16
2015-07-22,90,1300000,16
2015-07-22,180,700000,18
2015-07-22,660,37100,16
2015-07-22,300,29900,16
2015-07-22,90,1000000,16
2015-07-22,660,34300,16
2015-07-22,90,620000,16
2015-07-22,480,35300,16
2015-07-22,720,53200,16
2015-07-22,540,52200,16
2015-07-22,720,49200,16
2015-07-22,90,380000,16
2015-07-23,90,1800000,16
2015-07-23,1080,105200,16
2015-07-23,1080,78900,16
2015-07-23,60,1300000,15
2015-07-23,660,49500,16
2015-07-23,90,1000000,16
2015-07-23,720,49200,16
2015-07-23,90,330000,16
2015-07-23,660,37100,16
2015-07-23,660,34300,16
2015-07-23,720,49200,16
2015-07-23,90,1000000,16
2015-07-23,660,34300,16
2015-07-23,1020,37700,16
2015-07-23,30,550000,14
2015-07-23,1020,37700,16
2015-07-23,90,1000000,16
2015-07-23,720,39900,16
2015-07-23,540,104500,16
2015-07-23,720,36900,16
2015-07-23,480,35300,16
2015-07-23,720,39900,16
2015-07-23,90,300000,16
2015-07-23,360,48400,16
2015-07-23,720,39900,16
2015-07-23,90,520000,16
2015-07-24,90,1800000,16
2015-07-24,720,93100,16
2015-07-24,1080,65800,16
2015-07-24,60,1000000,15
2015-07-24,720,53200,16
2015-07-24,90,1200000,16
2015-07-24,1080,39400,16
2015-07-24,1020,37700,16
2015-07-24,720,49200,16
2015-07-24,90,500000,16
2015-07-24,1020,37700,16
2015-07-24,90,800000,16
2015-07-24,1020,37700,16
2015-07-24,720,61500,16
2015-07-24,720,49200,16
2015-07-24,90,1000000,16
2015-07-24,720,49200,16
2015-07-24,720,36900,16
2015-07-24,90,600000,16
2015-07-24,360,36300,16
2015-07-24,360,36300,16
2015-07-24,90,160000,16
2015-07-24,360,35300,16
2015-07-24,540,52200,16
2015-07-24,720,24600,16
2015-07-24,90,470000,16
2015-07-25,90,1500000,16
2015-07-25,720,66500,16
2015-07-25,60,1100000,15
2015-07-25,720,66500,16
2015-07-25,90,800000,16
2015-07-25,720,53200,16
2015-07-25,720,49200,16
2015-07-25,90,500000,16
2015-07-25,720,39900,16
2015-07-25,360,36300,16
2015-07-25,180,700000,18
2015-07-25,360,35300,16
2015-07-25,90,300000,16
2015-07-25,360,33700,16
2015-07-26,90,1000000,16
2015-07-26,720,106500,16
2015-07-26,60,1000000,15
2015-07-26,720,49200,16
2015-07-26,90,900000,16
2015-07-26,720,55600,16
2015-07-26,720,49200,16
2015-07-26,90,600000,16
2015-07-26,360,36300,16
2015-07-26,540,38200,16
2015-07-26,180,400000,18
2015-07-26,720,39900,16
2015-07-26,90,300000,16
2015-07-26,720,36900,16
2015-07-27,60,1500000,15
2015-07-27,720,73800,16
2015-07-27,720,49200,16
2015-07-27,90,1200000,16
2015-07-27,540,65300,16
2015-07-27,720,66500,16
2015-07-27,180,900000,18
2015-07-27,720,55600,16
2015-07-27,720,53200,16
2015-07-27,90,300000,16
2015-07-27,90,400000,16
2015-07-27,360,47100,16
2015-07-27,180,220000,18
2015-07-27,720,39900,16
2015-07-27,720,36900,16
2015-07-27,60,1300000,15
2015-07-27,720,49200,16
2015-07-27,720,36900,16
2015-07-27,720,69500,16
2015-07-27,360,35300,16
2015-07-27,540,65300,16
2015-07-27,720,53200,16
2015-07-27,720,53200,16
2015-07-27,720,36900,16
2015-07-27,360,36300,16
2015-07-27,720,39900,16
2015-07-27,360,48400,16
2015-07-27,90,400000,16
2015-07-28,90,1500000,16
2015-07-28,720,66500,16
2015-07-28,720,61500,16
2015-07-28,60,330000,15
2015-07-28,720,61500,16
2015-07-28,720,53200,16
2015-07-28,30,1150000,14
2015-07-28,360,47100,16
2015-07-28,360,47100,16
2015-07-28,720,49200,16
2015-07-28,720,39900,16
2015-07-28,540,38200,16
2015-07-28,540,78300,16
2015-07-28,390,65100,16
2015-07-28,90,350000,16
2015-07-28,540,38200,16
2015-07-28,720,36900,16
2015-07-28,720,49200,16
2015-07-28,630,124300,16
2015-07-28,90,1000000,16
2015-07-28,360,33700,16
2015-07-28,720,26200,16
2015-07-28,720,24600,16
2015-07-28,990,36900,16
2015-07-28,720,36900,16
2015-07-28,360,47100,16
2015-07-28,990,61500,16
2015-07-28,720,39900,16
2015-07-28,630,35600,16
2015-07-28,630,49700,16
2015-07-28,720,49200,16
2015-07-28,90,600000,16
2015-07-29,90,1200000,16
2015-07-29,1050,64400,16
2015-07-29,990,61500,16
2015-07-29,30,800000,14
2015-07-29,990,61500,16
2015-07-29,360,33700,16
2015-07-29,90,1000000,16
2015-07-29,630,49700,16
2015-07-29,990,49200,16
2015-07-29,360,48400,16
2015-07-29,990,36900,16
2015-07-29,90,200000,16
2015-07-29,720,26200,16
2015-07-29,720,49200,16
2015-07-29,90,500000,16
2015-07-29,630,47500,16
2015-07-29,660,45700,16
2015-07-29,720,54000,16
2015-07-29,1020,62900,16
2015-07-29,180,650000,18
2015-07-29,720,36900,16
2015-07-29,630,33000,16
2015-07-29,420,30800,16
2015-07-29,450,35400,16
2015-07-29,600,23100,16
2015-07-29,660,64600,16
2015-07-29,90,300000,16
2015-07-29,450,26600,16
2015-07-29,660,34300,16
2015-07-29,660,37100,16
2015-07-29,660,49500,16
2015-07-29,90,200000,16
2015-07-29,90,400000,16
2015-07-30,90,1500000,16
2015-07-30,660,64600,16
2015-07-30,1020,62900,16
2015-07-30,30,300000,14
2015-07-30,1020,62900,16
2015-07-30,1020,50300,16
2015-07-30,90,1000000,16
2015-07-30,420,52200,16
2015-07-30,1020,50300,16
2015-07-30,660,45700,16
2015-07-30,450,37000,16
2015-07-30,420,26100,16
2015-07-30,90,450000,16
2015-07-30,990,49200,16
2015-07-30,1020,37700,16
2015-07-30,660,34300,16
2015-07-30,690,80500,16
2015-07-30,420,25000,16
2015-07-30,450,27800,16
2015-07-30,90,700000,16
2015-07-30,420,25000,16
2015-07-30,300,29900,16
2015-07-30,1020,88100,16
2015-07-30,420,52200,16
2015-07-30,420,15400,16
2015-07-30,420,17400,16
2015-07-30,690,38500,16
2015-07-30,1050,64400,16
2015-07-30,660,22800,16
2015-07-30,720,39900,16
2015-07-30,990,36900,16
2015-07-30,690,47500,16
2015-07-30,690,35600,16
2015-07-30,90,300000,16
2015-07-31,30,1000000,14
2015-07-31,1050,64400,16
2015-07-31,1050,51500,16
2015-07-31,60,400000,15
2015-07-31,1050,51500,16
2015-07-31,690,59400,16
2015-07-31,30,1000000,14
2015-07-31,690,35600,16
2015-07-31,690,35600,16
2015-07-31,690,38500,16
2015-07-31,1050,51500,16
2015-07-31,720,24600,16
2015-07-31,1050,64400,16
2015-07-31,60,350000,15
2015-07-31,690,47500,16
2015-07-31,1050,64400,16
2015-07-31,630,22000,16
2015-07-31,690,47500,16
2015-07-31,450,27800,16
2015-07-31,180,1000000,18
2015-07-31,690,38500,16
2015-07-31,330,32600,16
2015-07-31,630,22000,16
2015-07-31,420,23100,16
2015-07-31,1050,64400,16
2015-07-31,510,37200,16
2015-07-31,300,19000,16
2015-07-31,1050,64400,16
2015-07-31,1050,51500,16
2015-07-31,180,350000,18
2015-08-01,90,1500000,16
2015-08-01,1050,38600,16
2015-08-01,1050,51500,16
2015-08-01,30,1500000,14
2015-08-01,690,35600,16
2015-08-01,1050,51500,16
2015-08-01,180,1000000,18
2015-08-01,1050,51500,16
2015-08-01,300,28500,16
2015-08-01,1050,51500,16
2015-08-01,90,200000,16
2015-08-01,1050,38600,16
2015-08-01,1050,51500,16
2015-08-01,60,350000,15
2015-08-01,1050,38600,16
2015-08-01,1050,51500,16
2015-08-01,1050,51500,16
2015-08-01,660,34300,16
2015-08-01,660,34300,16
2015-08-01,180,500000,18
2015-08-01,1050,51500,16
2015-08-01,1020,50300,16
2015-08-01,90,450000,16
2015-08-01,1050,51500,16
2015-08-01,1050,51500,16
2015-08-02,90,1000000,16
2015-08-02,600,34200,16
2015-08-02,660,37100,16
2015-08-02,30,700000,14
2015-08-02,660,57200,16
2015-08-02,600,47700,16
2015-08-02,180,1000000,18
2015-08-02,660,24700,16
2015-08-02,600,47700,16
2015-08-02,90,300000,16
2015-08-02,600,35700,16
2015-08-02,660,37100,16
2015-08-02,1020,62900,16
2015-08-02,690,47500,16
2015-08-02,90,450000,16
2015-08-02,600,35700,16
2015-08-02,1020,37700,16
2015-08-02,660,34300,16
2015-08-02,660,24700,16
2015-08-02,600,34200,16
2015-08-02,180,1000000,18
2015-08-02,660,37100,16
2015-08-02,660,24700,16
2015-08-02,660,37100,16
2015-08-02,600,31600,16
2015-08-02,660,37100,16
2015-08-02,180,500000,18
2015-08-02,600,47700,16
2015-08-02,660,37100,16
2015-08-02,660,34300,16
2015-08-02,600,42200,16
2015-08-02,660,22800,16
2015-08-02,660,38800,16
2015-08-03,90,1100000,16
2015-08-03,600,35700,16
2015-08-03,600,34200,16
2015-08-03,30,1300000,14
2015-08-03,600,31600,16
2015-08-03,660,64600,16
2015-08-03,180,1000000,18
2015-08-03,600,31600,16
2015-08-03,600,31600,16
2015-08-03,90,500000,16
2015-08-03,960,60100,16
2015-08-03,1020,55600,16
2015-08-03,120,200000,17
2015-08-03,1020,62900,16
2015-08-03,660,37100,16
2015-08-03,90,600000,16
2015-08-03,1020,37700,16
2015-08-03,1020,62900,16
2015-08-03,1020,50300,16
2015-08-03,960,36000,16
2015-08-03,180,1000000,18
2015-08-03,1020,37700,16
2015-08-03,960,36000,16
2015-08-03,660,37100,16
2015-08-03,660,24700,16
2015-08-03,660,37100,16
2015-08-03,30,1150000,14
2015-08-03,660,45700,16
2015-08-03,480,35300,16
2015-08-03,300,30700,16
2015-08-03,660,37100,16
2015-08-03,300,19900,16
2015-08-03,660,37600,16
2015-08-03,1050,64400,16
2015-08-03,660,45700,16
2015-08-03,720,39900,16
2015-08-03,720,53200,16
2015-08-03,180,500000,18
2015-08-04,90,1300000,16
2015-08-04,540,78300,16
2015-08-04,1080,72700,16
2015-08-04,30,1100000,14
2015-08-04,1080,65800,16
2015-08-04,720,61500,16
2015-08-04,90,750000,16
2015-08-04,1050,51500,16
2015-08-04,1050,51500,16
2015-08-04,60,480000,15
2015-08-04,720,49200,16
2015-08-04,1080,65800,16
2015-08-04,90,200000,16
2015-08-04,720,53200,16
2015-08-04,180,300000,18
2015-08-04,720,39900,16
2015-08-04,1020,50300,16
2015-08-04,720,36900,16
2015-08-04,300,19000,16
2015-08-04,600,21100,16
2015-08-04,30,1100000,14
2015-08-04,660,34300,16
2015-08-04,600,23800,16
2015-08-04,660,37100,16
2015-08-04,600,23800,16
2015-08-04,1050,38600,16
2015-08-04,90,350000,16
2015-08-04,720,39900,16
2015-08-04,660,34300,16
2015-08-04,90,100000,16
2015-08-04,720,39900,16
2015-08-04,1080,52600,16
2015-08-04,720,61500,16
2015-08-04,360,36300,16
2015-08-04,720,53200,16
2015-08-04,630,35600,16
2015-08-04,1080,52600,16
2015-08-04,720,36900,16
2015-08-04,630,74600,16
2015-08-04,630,49700,16
2015-08-04,630,55000,16
2015-08-04,90,500000,16
2015-08-05,30,1100000,14
2015-08-05,630,74600,16
2015-08-05,1080,65800,16
2015-08-05,90,1000000,16
2015-08-05,1080,52600,16
2015-08-05,360,48400,16
2015-08-05,120,1100000,17
2015-08-05,630,49700,16
2015-08-05,630,47500,16
2015-08-05,630,47500,16
2015-08-05,630,47500,16
2015-08-05,630,37300,16
2015-08-05,90,550000,16
2015-08-05,990,36900,16
2015-08-05,270,27800,16
2015-08-05,60,650000,15
2015-08-05,630,35600,16
2015-08-05,630,37300,16
2015-08-05,720,36900,16
2015-08-05,630,35600,16
2015-08-05,270,27800,16
2015-08-05,90,1000000,16
2015-08-05,630,35600,16
2015-08-05,630,37300,16
2015-08-05,630,35600,16
2015-08-05,630,35600,16
2015-08-05,630,35600,16
2015-08-05,30,450000,14
2015-08-05,630,35600,16
2015-08-05,990,36900,16
2015-08-05,630,33000,16
2015-08-05,990,49200,16
2015-08-05,630,44000,16
2015-08-05,1080,87200,16
2015-08-05,990,61500,16
2015-08-05,630,33000,16
2015-08-05,990,49200,16
2015-08-05,720,55600,16
2015-08-05,360,36300,16
2015-08-05,540,25500,16
2015-08-05,720,49200,16
2015-08-05,660,49500,16
2015-08-05,180,650000,18
2015-08-06,90,1200000,16
2015-08-06,720,66500,16
2015-08-06,1080,65800,16
2015-08-06,90,1000000,16
2015-08-06,1080,52600,16
2015-08-06,720,36900,16
2015-08-06,120,1100000,17
2015-08-06,1080,65800,16
2015-08-06,90,500000,16
2015-08-06,1080,52600,16
2015-08-06,660,49500,16
2015-08-06,180,220000,18
2015-08-06,1020,62900,16
2015-08-06,1020,62900,16
2015-08-06,90,1000000,16
2015-08-06,660,45700,16
2015-08-06,1020,62900,16
2015-08-06,60,1100000,15
2015-08-06,660,57200,16
2015-08-06,990,61500,16
2015-08-06,90,1000000,16
2015-08-06,990,49200,16
2015-08-06,1020,37700,16
2015-08-06,1020,50300,16
2015-08-06,630,49700,16
2015-08-06,660,45700,16
2015-08-06,90,1000000,16
2015-08-06,1020,50300,16
2015-08-06,630,35600,16
2015-08-06,990,49200,16
2015-08-06,1080,58100,16
2015-08-06,360,36300,16
2015-08-06,180,520000,18
2015-08-07,90,100000,16
2015-08-07,90,1200000,16
2015-08-07,720,53200,16
2015-08-07,720,49200,16
2015-08-07,60,1000000,15
2015-08-07,630,44000,16
2015-08-07,120,1000000,17
2015-08-07,720,36900,16
2015-08-07,720,49200,16
2015-08-07,90,1070000,16
2015-08-07,720,66500,16
2015-08-07,1050,51500,16
2015-08-07,90,300000,16
2015-08-07,660,37100,16
2015-08-07,1050,64400,16
2015-08-07,90,600000,16
2015-08-07,660,45700,16
2015-08-07,1050,64400,16
2015-08-07,1050,51500,16
2015-08-07,660,37100,16
2015-08-07,630,62100,16
2015-08-07,60,1000000,15
2015-08-07,630,48300,16
2015-08-07,1050,38600,16
2015-08-07,1050,51500,16
2015-08-07,630,37300,16
2015-08-07,630,49700,16
2015-08-07,90,800000,16
2015-08-07,720,49200,16
2015-08-07,720,49200,16
2015-08-07,1080,52600,16
2015-08-07,720,39900,16
2015-08-07,1080,39400,16
2015-08-07,360,35300,16
2015-08-07,720,39900,16
2015-08-07,90,700000,16
2015-08-08,90,1200000,16
2015-08-08,90,100000,16
2015-08-08,1080,92100,16
2015-08-08,1080,52600,16
2015-08-08,60,1500000,15
2015-08-08,1080,52600,16
2015-08-08,1080,52600,16
2015-08-08,120,1100000,17
2015-08-08,1080,52600,16
2015-08-08,1080,72700,16
2015-08-08,720,36900,16
2015-08-08,1020,75500,16
2015-08-08,1080,52600,16
2015-08-08,60,240000,15
2015-08-08,360,36300,16
2015-08-08,360,48400,16
2015-08-08,90,1200000,16
2015-08-08,720,39900,16
2015-08-08,720,39900,16
2015-08-08,720,49200,16
2015-08-08,720,53200,16
2015-08-08,1080,65800,16
2015-08-08,120,1000000,17
2015-08-08,1080,52600,16
2015-08-08,720,49200,16
2015-08-08,1080,78900,16
2015-08-08,720,39900,16
2015-08-08,360,23500,16
2015-08-08,90,300000,16
2015-08-08,1020,62900,16
2015-08-08,720,36900,16
2015-08-08,720,24600,16
2015-08-08,1020,50300,16
2015-08-08,720,49200,16
2015-08-08,960,36000,16
2015-08-08,720,49200,16
2015-08-09,90,60000,16
2015-08-09,60,1000000,15
2015-08-09,90,1400000,16
2015-08-09,870,66700,16
2015-08-09,1020,62900,16
2015-08-09,120,500000,17
2015-08-09,600,35700,16
2015-08-09,1020,37700,16
2015-08-09,120,1200000,17
2015-08-09,1020,37700,16
2015-08-09,1020,62900,16
2015-08-09,90,500000,16
2015-08-09,720,36900,16
2015-08-09,1050,51500,16
2015-08-09,90,250000,16
2015-08-09,720,55600,16
2015-08-09,720,83400,16
2015-08-09,120,1100000,17
2015-08-09,1050,77200,16
2015-08-09,540,78300,16
2015-08-09,720,49200,16
2015-08-09,1050,51500,16
2015-08-09,720,36900,16
2015-08-09,120,1200000,17
2015-08-09,1050,38600,16
2015-08-09,1080,39400,16
2015-08-09,1080,65800,16
2015-08-09,720,39900,16
2015-08-09,120,300000,17
2015-08-09,720,53200,16
2015-08-09,720,61500,16
2015-08-09,720,39900,16
2015-08-09,720,53200,16
2015-08-10,120,1200000,17
2015-08-10,90,100000,16
2015-08-10,1080,230500,16
2015-08-10,600,34200,16
2015-08-10,120,1200000,17
2015-08-10,600,34200,16
2015-08-10,600,34200,16
2015-08-10,90,1000000,16
2015-08-10,600,23800,16
2015-08-10,600,47700,16
2015-08-10,90,400000,16
2015-08-10,600,34200,16
2015-08-10,1050,51500,16
2015-08-10,90,200000,16
2015-08-10,660,37100,16
2015-08-10,1020,62900,16
2015-08-10,120,1000000,17
2015-08-10,720,49200,16
2015-08-10,1020,62900,16
2015-08-10,720,39900,16
2015-08-10,360,22400,16
2015-08-10,1080,52600,16
2015-08-10,90,700000,16
2015-08-10,960,60100,16
2015-08-10,960,48000,16
2015-08-10,1020,100700,16
2015-08-10,660,49500,16
2015-08-10,600,21100,16
2015-08-10,1020,62900,16
2015-08-10,90,700000,16
2015-08-10,720,49200,16
2015-08-10,1020,37700,16
2015-08-10,1080,78900,16
2015-08-10,180,400000,18
2015-08-11,90,1500000,16
2015-08-11,90,100000,16
2015-08-11,540,52200,16
2015-08-11,720,49200,16
2015-08-11,60,1000000,15
2015-08-11,1020,62900,16
2015-08-11,1020,62900,16
2015-08-11,120,1000000,17
2015-08-11,1020,62900,16
2015-08-11,1020,50300,16
2015-08-11,90,900000,16
2015-08-11,660,49500,16
2015-08-11,660,45700,16
2015-08-11,90,700000,16
2015-08-11,30,480000,14
2015-08-11,1080,39400,16
2015-08-11,1020,37700,16
2015-08-11,60,900000,15
2015-08-11,600,34200,16
2015-08-11,600,34200,16
2015-08-11,600,34200,16
2015-08-11,600,47700,16
2015-08-11,600,35700,16
2015-08-11,90,1500000,16
2015-08-11,600,35700,16
2015-08-11,600,47700,16
2015-08-11,90,900000,16
2015-08-11,600,35700,16
2015-08-11,1020,37700,16
2015-08-11,90,1050000,16
2015-08-11,1020,50300,16
2015-08-11,720,53200,16
2015-08-11,720,55600,16
2015-08-11,360,48400,16
2015-08-11,1020,50300,16
2015-08-11,180,420000,18
2015-08-11,1020,62900,16
2015-08-11,720,36900,16
2015-08-11,90,900000,16
2015-08-12,60,100000,15
2015-08-12,60,2400000,15
2015-08-12,720,139100,16
2015-08-12,1080,78900,16
2015-08-12,90,850000,16
2015-08-12,1080,65800,16
2015-08-12,540,52200,16
2015-08-12,120,2200000,17
2015-08-12,720,53200,16
2015-08-12,1080,52600,16
2015-08-12,90,300000,16
2015-08-12,720,53200,16
2015-08-12,660,37600,16
2015-08-12,90,300000,16
2015-08-12,720,36900,16
2015-08-12,1080,39400,16
2015-08-12,180,1300000,18
2015-08-12,1080,65800,16
2015-08-12,1080,52600,16
2015-08-12,540,52200,16
2015-08-12,540,52200,16
2015-08-12,90,1600000,16
2015-08-12,360,48400,16
2015-08-12,1080,39400,16
2015-08-12,90,400000,16
2015-08-12,720,39900,16
2015-08-12,90,1100000,16
2015-08-12,1020,62900,16
2015-08-12,300,39800,16
2015-08-12,1020,62900,16
2015-08-12,660,37600,16
2015-08-12,660,37100,16
2015-08-12,1020,62900,16
2015-08-12,90,500000,16
2015-08-13,60,1750000,15
2015-08-13,90,100000,16
2015-08-13,720,133100,16
2015-08-13,720,83400,16
2015-08-13,60,1500000,15
2015-08-13,1020,62900,16
2015-08-13,1020,62900,16
2015-08-13,180,1200000,18
2015-08-13,1020,75500,16
2015-08-13,1020,62900,16
2015-08-13,90,1000000,16
2015-08-13,1020,62900,16
2015-08-13,660,49500,16
2015-08-13,30,900000,14
2015-08-13,660,37100,16
2015-08-13,1020,50300,16
2015-08-13,90,1500000,16
2015-08-13,360,35300,16
2015-08-13,720,39900,16
2015-08-13,1080,52600,16
2015-08-13,360,47100,16
2015-08-13,90,1400000,16
2015-08-13,360,36300,16
2015-08-13,1050,51500,16
2015-08-13,90,600000,16
2015-08-13,1020,50300,16
2015-08-13,180,1000000,18
2015-08-13,720,49200,16
2015-08-13,1050,64400,16
2015-08-13,90,200000,16
2015-08-13,1050,51500,16
2015-08-13,1050,51500,16
2015-08-13,1050,51500,16
2015-08-13,720,39900,16
2015-08-13,1080,52600,16
2015-08-13,1050,64400,16
2015-08-13,720,36900,16
2015-08-13,360,47100,16
2015-08-13,120,1200000,17
2015-08-14,90,100000,16
2015-08-14,90,2300000,16
2015-08-14,1080,65800,16
2015-08-14,720,53200,16
2015-08-14,90,1800000,16
2015-08-14,720,61500,16
2015-08-14,1080,52600,16
2015-08-14,120,1500000,17
2015-08-14,1080,52600,16
2015-08-14,720,53200,16
2015-08-14,90,600000,16
2015-08-14,720,49200,16
2015-08-14,720,61500,16
2015-08-14,90,350000,16
2015-08-14,1080,65800,16
2015-08-14,720,36900,16
2015-08-14,90,1500000,16
2015-08-14,1050,77200,16
2015-08-14,960,60100,16
2015-08-14,1050,64400,16
2015-08-14,1050,64400,16
2015-08-14,1080,65800,16
2015-08-14,90,2400000,16
2015-08-14,1050,51500,16
2015-08-14,1080,52600,16
2015-08-14,1080,65800,16
2015-08-14,720,36900,16
2015-08-14,720,39900,16
2015-08-14,120,1500000,17
2015-08-14,720,36900,16
2015-08-14,1080,52600,16
2015-08-14,720,53200,16
2015-08-14,720,49200,16
2015-08-14,720,49200,16
2015-08-14,720,61500,16
2015-08-14,90,400000,16
2015-08-15,90,2000000,16
2015-08-15,90,100000,16
2015-08-15,540,104500,16
2015-08-15,720,69500,16
2015-08-15,90,1900000,16
2015-08-15,1080,65800,16
2015-08-15,720,49200,16
2015-08-15,120,1200000,17
2015-08-15,720,49200,16
2015-08-15,720,49200,16
2015-08-15,360,36300,16
2015-08-15,720,49200,16
2015-08-15,90,500000,16
2015-08-15,360,35300,16
2015-08-15,90,1800000,16
2015-08-15,630,44000,16
2015-08-15,1020,62900,16
2015-08-15,1020,37700,16
2015-08-15,630,35600,16
2015-08-15,1020,50300,16
2015-08-15,90,1700000,16
2015-08-15,1020,62900,16
2015-08-15,630,33000,16
2015-08-15,1020,50300,16
2015-08-15,720,61500,16
2015-08-15,720,49200,16
2015-08-16,90,100000,16
2015-08-16,90,2250000,16
2015-08-16,1020,62900,16
2015-08-16,630,49700,16
2015-08-16,120,1200000,17
2015-08-16,630,62100,16
2015-08-16,660,37100,16
2015-08-16,90,2000000,16
2015-08-16,660,45700,16
2015-08-16,660,45700,16
2015-08-16,660,45700,16
2015-08-16,660,45700,16
2015-08-16,90,650000,16
2015-08-16,660,57200,16
2015-08-16,660,34300,16
2015-08-16,90,1800000,16
2015-08-16,660,34300,16
2015-08-16,660,34300,16
2015-08-16,660,57200,16
2015-08-16,1020,62900,16
2015-08-16,1020,62900,16
2015-08-16,90,1500000,16
2015-08-16,1020,50300,16
2015-08-16,1020,37700,16
2015-08-16,720,36900,16
2015-08-16,720,53200,16
2015-08-16,720,49200,16
2015-08-17,90,2000000,16
2015-08-17,90,100000,16
2015-08-17,660,49500,16
2015-08-17,660,37100,16
2015-08-17,90,1500000,16
2015-08-17,660,22800,16
2015-08-17,1020,37700,16
2015-08-17,90,1600000,16
2015-08-17,480,35300,16
2015-08-17,1050,64400,16
2015-08-17,660,57200,16
2015-08-17,1080,52600,16
2015-08-17,1080,52600,16
2015-08-17,660,49500,16
2015-08-17,1050,51500,16
2015-08-17,90,1000000,16
2015-08-17,660,34300,16
2015-08-17,660,37100,16
2015-08-17,1050,38600,16
2015-08-17,660,57200,16
2015-08-17,720,61500,16
2015-08-17,90,1200000,16
2015-08-17,1050,38600,16
2015-08-17,300,29900,16
2015-08-17,360,47100,16
2015-08-17,720,36900,16
2015-08-17,360,48400,16
2015-08-17,90,1000000,16
2015-08-17,720,49200,16
2015-08-17,1080,65800,16
2015-08-18,90,1600000,18
2015-08-18,90,100000,18
2015-08-18,660,64600,16
2015-08-18,660,57200,16
2015-08-18,90,1200000,18
2015-08-18,1020,62900,16
2015-08-18,480,47100,16
2015-08-18,90,1600000,18
2015-08-18,300,39800,16
2015-08-18,660,37100,16
2015-08-18,90,1300000,18
2015-08-18,90,750000,18
2015-08-18,660,37100,16
2015-08-18,180,1100000,18
2015-08-18,660,34300,16
2015-08-18,480,35300,16
2015-08-18,90,250000,18
2015-08-18,300,30700,16
2015-08-18,90,1000000,18
2015-08-18,300,29900,16
2015-08-18,90,440000,18
2015-08-18,300,19900,16
2015-08-18,90,400000,18
2015-08-18,660,37100,16
2015-08-18,1080,65800,16
2015-08-18,720,61500,16
2015-08-18,300,29900,16
2015-08-18,660,24700,16
2015-08-18,720,54000,16
2015-08-18,720,53200,16
2015-08-18,720,49200,16
2015-08-18,720,36900,16
2015-08-18,660,51700,16
2015-08-18,360,47100,16
2015-08-18,360,47100,16
2015-08-19,90,1600000,16
2015-08-19,90,100000,16
2015-08-19,1080,105200,16
2015-08-19,720,98400,16
2015-08-19,90,500000,16
2015-08-19,540,104500,16
2015-08-19,1080,65800,16
2015-08-19,90,1100000,16
2015-08-19,720,53200,16
2015-08-19,1080,52600,16
2015-08-19,90,360000,16
2015-08-19,720,49200,16
2015-08-19,360,48400,16
2015-08-19,720,53200,16
2015-08-19,360,47100,16
2015-08-19,30,600000,14
2015-08-19,660,51700,16
2015-08-19,660,37100,16
2015-08-19,660,45700,16
2015-08-19,1020,62900,16
2015-08-19,1020,37700,16
2015-08-19,660,49500,16
2015-08-19,660,37100,16
2015-08-19,180,1000000,18
2015-08-19,300,30700,16
2015-08-19,660,45700,16
2015-08-19,660,51700,16
2015-08-19,300,30700,16
2015-08-19,480,34400,16
2015-08-19,1020,50300,16
2015-08-19,90,1000000,16
2015-08-19,660,37100,16
2015-08-19,660,45700,16
2015-08-19,1080,103000,16
2015-08-19,1080,77300,16
2015-08-19,1020,50300,16
2015-08-19,1020,50300,16
2015-08-19,1020,62900,16
2015-08-19,1020,50300,16
2015-08-19,1080,64400,16
2015-08-19,1080,65800,16
2015-08-19,1080,52600,16
2015-08-19,720,60500,16
2015-08-19,720,72600,16
2015-08-19,1020,50300,16
2015-08-19,1020,37700,16
