release time,life loan,ITEM_AMOUNT
2015-02-10,90,150000
2015-02-10,90,55000
2015-02-09,90,100000
2015-02-09,90,45000
2015-02-08,90,50000
2015-02-08,90,80000
2015-02-07,180,80000
2015-02-07,180,240000
2015-02-07,90,140000
2015-02-06,90,30000
2015-02-06,180,130000
2015-02-06,90,100000
2015-02-06,90,30000
2015-02-06,90,35000
2015-02-05,90,70000
2015-02-05,90,50000
2015-02-05,90,45000
2015-02-05,90,50000
2015-02-05,180,90000
2015-02-05,90,110000
2015-02-05,90,270000
2015-02-05,90,80000
2015-02-04,180,90000
2015-02-04,90,25000
2015-02-04,30,30000
2015-02-04,90,450000
2015-02-04,90,35000
2015-02-03,180,40000
2015-02-03,180,50000
2015-02-03,180,50000
2015-02-03,90,110000
2015-02-03,90,230000
2015-02-02,90,45000
2015-02-02,180,45000
2015-02-01,90,120000
2015-02-01,90,80000
2015-01-31,90,50000
2015-01-31,90,54000
2015-01-31,90,108000
2015-01-31,90,55000
2015-01-31,90,50000
2015-01-31,90,150000
2015-01-30,60,50000
2015-01-30,90,220000
2015-01-30,180,40500
2015-01-30,90,90000
2015-01-29,90,50000
2015-01-29,180,100000
2015-01-29,180,34940
2015-01-29,90,80000
2015-01-29,90,130000
2015-01-29,90,24300
2015-01-29,90,349500
2015-01-28,90,30000
2015-01-28,180,180000
2015-01-28,60,35000
2015-01-28,90,35000
2015-01-28,90,42000
2015-01-27,90,160000
2015-01-27,180,45000
2015-01-27,90,100000
2015-01-27,90,40000
2015-01-27,90,30000
2015-01-27,90,100000
2015-01-27,180,30000
2015-01-27,90,250000
2015-01-26,90,202500
2015-01-25,90,50000
2015-01-24,90,30000
2015-01-23,90,30000
2015-01-23,90,27000
2015-01-22,90,31500
2015-01-22,90,160000
2015-01-21,90,36000
2015-01-21,90,80000
2015-01-21,90,35000
2015-01-20,90,30000
2015-01-20,90,80000
2015-01-20,180,290000
2015-01-20,90,243000
2015-01-19,90,31500
2015-01-19,90,90000
2015-01-19,180,170000
2015-01-19,90,150000
2015-01-17,90,135000
2015-01-17,90,190000
2015-01-17,90,30000
2015-01-17,30,30000
2015-01-16,90,90000
2015-01-16,90,31500
2015-01-16,90,90000
2015-01-16,180,45000
2015-01-16,90,65000
2015-01-16,90,35000
2015-01-16,180,30000
2015-01-15,90,110000
2015-01-15,90,60000
2015-01-15,90,80000
2015-01-15,60,30000
2015-01-15,30,100000
2015-01-15,180,27000
2015-01-14,90,40000
2015-01-14,90,180000
2015-01-14,90,110000
2015-01-14,90,170000
2015-01-14,90,25000
2015-01-13,180,45000
2015-01-13,90,28000
2015-01-12,30,60000
2015-01-10,90,45000
2015-01-10,90,30000
2015-01-10,90,135000
2015-01-10,30,27000
2015-01-10,180,34000
2015-01-09,30,50000
2015-01-09,30,50000
2015-01-09,90,60000
2015-01-09,90,405000
2015-01-09,90,25000
2015-01-08,180,60000
2015-01-08,90,180000
2015-01-08,180,200000
2015-01-07,90,35000
2015-01-07,90,50000
2015-01-07,90,25000
2015-01-07,180,180000
2015-01-06,30,50000
2015-01-06,90,60000
2015-01-06,90,65000
2015-01-06,90,50000
2015-01-06,180,300000
2015-01-05,30,70000
2015-01-05,30,40000
2015-01-05,90,40000
2015-01-05,180,100000
2015-01-05,90,60000
2015-01-04,30,420000
2015-01-04,30,30000
2015-01-02,90,60000
2015-01-02,90,55000
2015-01-02,180,80000
2015-01-02,180,60000
2014-12-31,30,54000
2014-12-31,30,40000
2014-12-31,90,65000
2014-12-31,180,50000
2014-12-30,90,30000
2014-12-30,90,30000
2014-12-30,180,30000
2014-12-30,180,63000
2014-12-30,30,63000
2014-12-30,30,45000
2014-12-30,30,65000
2014-12-30,90,45000
2014-12-30,90,25000
2014-12-30,180,50000
2014-12-30,180,170000
2014-12-29,30,27000
2014-12-29,30,26800
2014-12-29,30,21000
2014-12-27,90,90000
2014-12-27,90,35000
2014-12-27,90,50000
2014-12-27,90,40000
2014-12-27,180,65000
2014-12-27,180,40000
2014-12-27,180,30000
2014-12-26,90,30000
2014-12-26,90,100000
2014-12-26,90,130000
2014-12-26,90,70000
2014-12-25,90,35000
2014-12-25,90,70000
2014-12-25,180,225000
2014-12-24,30,110000
2014-12-24,90,45000
2014-12-24,180,180000
2014-12-23,30,120000
2014-12-22,90,130000
2014-12-22,90,27000
2014-12-21,30,130000
2014-12-21,90,70000
2014-12-21,90,400000
2014-12-20,90,400000
2014-12-19,90,45000
2014-12-17,30,45000
2014-12-17,30,50000
2014-12-17,60,153000
2014-12-16,30,135000
2014-12-16,30,60000
2014-12-16,30,70000
2014-12-16,90,50000
2014-12-16,90,30000
2014-12-16,90,24500
2014-12-16,90,405000
2014-12-15,30,180000
2014-12-14,30,135000
2014-12-13,30,45000
2014-12-13,90,50000
2014-12-13,180,50000
2014-12-12,90,35000
2014-12-12,180,35000
2014-12-12,180,50000
2014-12-12,180,60000
2014-12-11,90,60000
2014-12-11,90,45000
2014-12-11,90,90000
2014-12-11,180,25000
2014-12-11,180,145000
2014-12-10,180,25000
2014-12-10,90,31500
2014-12-09,30,36000
2014-12-09,30,30000
2014-12-09,30,25000
2014-12-09,90,80000
2014-12-08,30,50000
2014-12-08,30,30000
2014-12-08,180,300000
2014-12-07,60,262000
2014-12-06,5,100000
2014-12-06,30,25000
2014-12-05,90,50000
2014-12-05,90,20000
2014-12-05,90,40000
2014-12-05,180,200000
2014-12-04,30,90000
2014-12-04,90,65000
2014-12-04,90,50000
2014-12-04,180,250000
2014-12-03,90,30000
2014-12-03,90,40000
2014-12-03,180,40000
2014-12-03,180,25000
2014-12-03,180,60000
2014-12-02,30,100000
2014-12-02,90,30000
2014-12-02,90,60000
2014-12-02,180,50000
2014-12-02,180,150000
2014-12-01,90,300000
2014-12-01,90,50000
2014-11-30,30,300000
2014-11-30,90,70000
2014-11-29,90,60000
2014-11-29,30,30000
2014-11-29,90,50000
2014-11-29,90,130000
2014-11-28,30,100000
2014-11-28,90,200000
2014-11-28,60,50000
2014-11-27,90,30000
2014-11-27,180,40000
2014-11-27,90,100000
2014-11-27,90,200000
2014-11-27,60,200000
2014-11-26,60,30000
2014-11-26,30,80000
2014-11-25,90,200000
2014-11-25,60,45000
2014-11-24,90,40000
2014-11-24,90,30000
2014-11-24,90,25000
2014-11-21,90,40000
2014-11-20,60,50000
2014-11-19,90,60000
2014-11-19,90,80000
2014-11-19,90,120000
2014-11-19,90,250000
2014-11-18,90,50000
2014-11-17,30,160000
2014-11-17,90,35000
2014-11-16,90,60000
2014-11-16,90,60000
2014-11-16,180,80000
2014-11-16,90,180000
2014-11-15,90,100000
2014-11-15,90,40000
2014-11-14,90,100000
2014-11-14,90,20000
2014-11-14,90,30000
2014-11-14,180,25000
2014-11-14,30,150000
2014-11-14,30,75000
2014-11-13,30,35000
2014-11-13,180,60000
2014-11-13,90,25000
2014-11-13,180,30000
2014-11-12,90,80000
2014-11-12,90,40000
2014-11-12,90,80000
2014-11-12,90,35000
2014-11-11,90,150000
2014-11-10,30,150000
2014-11-09,30,35000
2014-11-08,90,35000
2014-11-08,180,100000
2014-11-07,30,65000
2014-11-07,90,45000
2014-11-06,90,45000
2014-11-06,180,170000
2014-11-05,90,150000
2014-11-03,90,30000
2014-11-03,90,110000
2014-11-02,90,150000
2014-11-02,90,110000
2014-11-01,90,100000
2014-11-01,180,50000
2014-10-31,90,80000
2014-10-31,90,120000
2014-10-31,90,120000
2014-10-30,90,20000
2014-10-30,90,60000
2014-10-30,90,60000
2014-10-30,180,75000
2014-10-29,30,50000
2014-10-29,90,60000
2014-10-29,180,50000
2014-10-28,90,50000
2014-10-28,90,120000
2014-10-28,180,100000
2014-10-27,90,70000
2014-10-27,180,280000
2014-10-26,90,40000
2014-10-25,90,220000
2014-10-25,180,110000
2014-10-24,180,50000
2014-10-24,30,70000
2014-10-24,180,50000
2014-10-24,90,250000
2014-10-23,60,35000
2014-10-23,90,30000
2014-10-23,90,40000
2014-10-23,90,130000
2014-10-22,90,80000
2014-10-22,90,30000
2014-10-22,90,110000
2014-10-21,180,35000
2014-10-21,90,30000
2014-10-21,90,80000
2014-10-20,180,35000
2014-10-20,90,30000
2014-10-20,90,30000
2014-10-20,90,200000
2014-10-19,30,60000
2014-10-19,180,270000
2014-10-18,90,200000
2014-10-17,30,100000
2014-10-17,90,200000
2014-10-16,30,35000
2014-10-16,90,200000
2014-10-15,30,35000
2014-10-15,90,150000
2014-10-14,30,60000
2014-10-14,180,100000
2014-10-13,180,140000
2014-10-13,90,150000
2014-10-12,90,50000
2014-10-12,180,80000
2014-10-12,90,30000
2014-10-11,90,240000
2014-10-11,180,150000
2014-10-10,30,40000
2014-10-10,90,35000
2014-10-10,90,160000
2014-10-10,90,150000
2014-10-09,30,200000
2014-10-09,90,40000
2014-10-08,90,150000
2014-10-08,90,150000
2014-10-07,90,150000
2014-10-06,90,250000
2014-10-05,90,100000
2014-10-03,90,150000
2014-10-02,90,150000
2014-10-01,90,60000
2014-09-30,90,100000
2014-09-30,90,200000
2014-09-30,90,100000
2014-09-29,90,100000
2014-09-29,90,70000
2014-09-28,90,50000
2014-09-28,90,30000
2014-09-28,90,50000
2014-09-27,90,70000
2014-09-27,90,41736
2014-09-26,30,100000
2014-09-26,30,30000
2014-09-26,90,30000
2014-09-26,90,30000
2014-09-26,90,100000
2014-09-25,30,100000
2014-09-25,90,100000
2014-09-24,30,100000
2014-09-24,30,100000
2014-09-23,30,100000
2014-09-23,30,100000
2014-09-22,90,100000
2014-09-22,90,100000
2014-09-21,30,100000
2014-09-20,30,47952
2014-09-19,30,100000
2014-09-19,30,100000
2014-09-19,90,60000
2014-09-18,60,30000
2014-09-18,90,100000
2014-09-18,90,100000
2014-09-17,90,40000
2014-09-17,90,100000
2014-09-16,30,50000
2014-09-16,90,150000
2014-09-15,90,150000
2014-09-14,90,150000
2014-09-13,90,48840
2014-09-12,30,200000
2014-09-12,90,50000
2014-09-12,90,35000
2014-09-11,90,100000
2014-09-11,30,100000
2014-09-10,30,100000
2014-09-10,30,100000
2014-09-09,30,100000
2014-09-09,30,40000
2014-09-08,90,30000
2014-09-08,90,188888
2014-09-08,30,150000
2014-09-07,90,40000
2014-09-06,30,35000
2014-09-06,90,39960
2014-09-05,30,150000
2014-09-05,30,80000
2014-09-05,90,100000
2014-09-04,90,100000
2014-09-04,90,100000
2014-09-03,30,100000
2014-09-02,30,50000
2014-09-01,30,60000
2014-09-01,30,100000
2014-08-30,30,20000
2014-08-29,30,50000
2014-08-28,30,50000
2014-08-25,30,50000
2014-08-23,30,50000
2014-08-22,30,50000
2014-08-21,30,50000
2014-08-20,30,50000
2014-08-19,30,50000
2014-08-18,30,50000
2014-08-16,30,50000
2014-08-15,30,50000
2014-08-14,30,100000
2014-08-13,30,100000
2014-08-12,30,100000
2014-08-11,30,166317
2014-08-11,30,100000
2014-08-09,30,100000
2014-08-08,30,100000
2014-08-07,30,100000
2014-08-06,30,80000
2014-08-05,30,70000
2014-08-04,30,25000
2014-08-04,30,50000
2014-08-02,30,30000
2014-08-02,30,100000
2014-08-01,30,50000
2014-07-31,1,50000
2014-07-31,1,50000
2014-07-30,2,50000
2014-07-30,2,50000
2014-07-29,3,50000
2014-07-29,3,50000
2014-07-28,4,50000
2014-07-28,4,50000
2014-07-27,5,50000
2014-07-27,5,50000
2014-07-26,6,50000
2014-07-26,6,50000
2014-07-25,7,50000
2014-07-25,7,50000
2014-07-24,8,50000
2014-07-24,8,50000
2014-07-23,9,50000
2014-07-23,9,50000
